GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
8600000US96001,96001,ZCTA5 96001,34260,1094
8600000US96002,96002,ZCTA5 96002,32943,1292
8600000US96003,96003,ZCTA5 96003,44929,1197
8600000US96006,96006,ZCTA5 96006,389,156
8600000US96007,96007,ZCTA5 96007,23354,921
8600000US96008,96008,ZCTA5 96008,1483,392
8600000US96009,96009,ZCTA5 96009,288,104
8600000US96010,96010,ZCTA5 96010,194,94
8600000US96011,96011,ZCTA5 96011,116,47
8600000US96013,96013,ZCTA5 96013,4538,394
8600000US96014,96014,ZCTA5 96014,146,75
8600000US96015,96015,ZCTA5 96015,587,219
8600000US96016,96016,ZCTA5 96016,497,218
8600000US96017,96017,ZCTA5 96017,160,52
8600000US96019,96019,ZCTA5 96019,10121,34
8600000US96020,96020,ZCTA5 96020,2438,259
8600000US96021,96021,ZCTA5 96021,16322,789
8600000US96022,96022,ZCTA5 96022,16904,1056
8600000US96023,96023,ZCTA5 96023,1096,187
8600000US96024,96024,ZCTA5 96024,962,182
8600000US96025,96025,ZCTA5 96025,2121,202
8600000US96027,96027,ZCTA5 96027,2390,284
8600000US96028,96028,ZCTA5 96028,1403,299
8600000US96029,96029,ZCTA5 96029,200,86
8600000US96031,96031,ZCTA5 96031,175,66
8600000US96032,96032,ZCTA5 96032,2518,303
8600000US96033,96033,ZCTA5 96033,561,121
8600000US96034,96034,ZCTA5 96034,220,76
8600000US96035,96035,ZCTA5 96035,3398,567
8600000US96037,96037,ZCTA5 96037,216,115
8600000US96038,96038,ZCTA5 96038,602,170
8600000US96039,96039,ZCTA5 96039,1044,147
8600000US96040,96040,ZCTA5 96040,275,150
8600000US96041,96041,ZCTA5 96041,3061,389
8600000US96044,96044,ZCTA5 96044,937,140
8600000US96046,96046,ZCTA5 96046,134,93
8600000US96047,96047,ZCTA5 96047,799,173
8600000US96048,96048,ZCTA5 96048,701,183
8600000US96049,96049,ZCTA5 96049,28,25
8600000US96050,96050,ZCTA5 96050,387,80
8600000US96051,96051,ZCTA5 96051,1264,261
8600000US96052,96052,ZCTA5 96052,1417,284
8600000US96054,96054,ZCTA5 96054,260,106
8600000US96055,96055,ZCTA5 96055,4002,538
8600000US96056,96056,ZCTA5 96056,1693,340
8600000US96057,96057,ZCTA5 96057,1305,160
8600000US96058,96058,ZCTA5 96058,779,178
8600000US96059,96059,ZCTA5 96059,604,181
8600000US96061,96061,ZCTA5 96061,27,28
8600000US96062,96062,ZCTA5 96062,1180,189
8600000US96063,96063,ZCTA5 96063,188,70
8600000US96064,96064,ZCTA5 96064,4881,309
8600000US96065,96065,ZCTA5 96065,360,111
8600000US96067,96067,ZCTA5 96067,6828,429
8600000US96068,96068,ZCTA5 96068,131,84
8600000US96069,96069,ZCTA5 96069,792,152
8600000US96071,96071,ZCTA5 96071,180,159
8600000US96073,96073,ZCTA5 96073,4174,361
8600000US96074,96074,ZCTA5 96074,196,64
8600000US96075,96075,ZCTA5 96075,304,103
8600000US96076,96076,ZCTA5 96076,139,88
8600000US96080,96080,ZCTA5 96080,27564,769
8600000US96084,96084,ZCTA5 96084,416,124
8600000US96085,96085,ZCTA5 96085,91,49
8600000US96086,96086,ZCTA5 96086,304,82
8600000US96087,96087,ZCTA5 96087,600,164
8600000US96088,96088,ZCTA5 96088,4410,379
8600000US96090,96090,ZCTA5 96090,467,105
8600000US96091,96091,ZCTA5 96091,561,168
8600000US96092,96092,ZCTA5 96092,300,101
8600000US96093,96093,ZCTA5 96093,4031,407
8600000US96094,96094,ZCTA5 96094,6446,414
8600000US96096,96096,ZCTA5 96096,733,141
8600000US96097,96097,ZCTA5 96097,9744,335
8600000US96101,96101,ZCTA5 96101,5378,395
8600000US96103,96103,ZCTA5 96103,1369,185
8600000US96104,96104,ZCTA5 96104,576,142
8600000US96105,96105,ZCTA5 96105,70,71
8600000US96106,96106,ZCTA5 96106,223,91
8600000US96107,96107,ZCTA5 96107,1129,276
8600000US96108,96108,ZCTA5 96108,7,14
8600000US96109,96109,ZCTA5 96109,741,228
8600000US96110,96110,ZCTA5 96110,167,60
8600000US96111,96111,ZCTA5 96111,30,24
8600000US96112,96112,ZCTA5 96112,332,129
8600000US96113,96113,ZCTA5 96113,2100,259
8600000US96114,96114,ZCTA5 96114,3387,360
8600000US96115,96115,ZCTA5 96115,179,87
8600000US96116,96116,ZCTA5 96116,127,108
8600000US96117,96117,ZCTA5 96117,300,160
8600000US96118,96118,ZCTA5 96118,1629,249
8600000US96119,96119,ZCTA5 96119,100,86
8600000US96120,96120,ZCTA5 96120,1079,186
8600000US96121,96121,ZCTA5 96121,302,140
8600000US96122,96122,ZCTA5 96122,3532,472
8600000US96123,96123,ZCTA5 96123,46,46
8600000US96124,96124,ZCTA5 96124,385,118
8600000US96125,96125,ZCTA5 96125,227,109
8600000US96126,96126,ZCTA5 96126,39,38
8600000US96128,96128,ZCTA5 96128,840,234
8600000US96129,96129,ZCTA5 96129,132,153
8600000US96130,96130,ZCTA5 96130,20812,402
8600000US96132,96132,ZCTA5 96132,119,80
8600000US96133,96133,ZCTA5 96133,202,174
8600000US96134,96134,ZCTA5 96134,2203,305
8600000US96135,96135,ZCTA5 96135,172,201
8600000US96136,96136,ZCTA5 96136,47,28
8600000US96137,96137,ZCTA5 96137,3707,366
8600000US96140,96140,ZCTA5 96140,805,204
8600000US96141,96141,ZCTA5 96141,464,149
8600000US96142,96142,ZCTA5 96142,766,256
8600000US96143,96143,ZCTA5 96143,3737,513
8600000US96145,96145,ZCTA5 96145,2399,345
8600000US96146,96146,ZCTA5 96146,968,311
8600000US96148,96148,ZCTA5 96148,776,255
8600000US96150,96150,ZCTA5 96150,29001,664
8600000US96155,96155,ZCTA5 96155,0,12
8600000US96161,96161,ZCTA5 96161,18255,314
8600000US97520,97520,ZCTA5 97520,25274,473
8600000US97603,97603,ZCTA5 97603,29435,840
8600000US97623,97623,ZCTA5 97623,2380,291
8600000US97632,97632,ZCTA5 97632,1589,239
8600000US97633,97633,ZCTA5 97633,1224,224
8600000US97635,97635,ZCTA5 97635,196,122
