xYear,State,County,Zip,Schedule_Group,rundatetime,RxCount,Population
2017,CA,Alameda,94649,4,01APR2018:11:06:14,0,
2017,CA,Alameda,94659,4,01APR2018:11:06:14,0,
2017,CA,Alameda,94660,4,01APR2018:11:06:14,0,
2017,CA,Alameda,94661,4,01APR2018:11:06:14,0,
2017,CA,Alameda,94662,4,01APR2018:11:06:14,0,
2017,CA,Alameda,94666,4,01APR2018:11:06:14,0,
2017,CA,Alameda,94701,4,01APR2018:11:06:14,0,
2017,CA,Alameda,94702,4,01APR2018:11:21:17,2481,"15,979"
2017,CA,Alameda,94703,4,01APR2018:11:21:17,3031,"19,846"
2017,CA,Alameda,94704,4,01APR2018:11:21:17,18624,"25,592"
2017,CA,Alameda,94705,4,01APR2018:11:21:17,29123,"12,762"
2017,CA,Alameda,94706,4,01APR2018:11:21:17,7499,"19,615"
2017,CA,Alameda,94707,4,01APR2018:11:21:17,2124,"11,710"
2017,CA,Alameda,94708,4,01APR2018:11:21:17,1447,"10,985"
2017,CA,Alameda,94709,4,01APR2018:11:21:17,6665,"11,806"
2017,CA,Alameda,94710,4,01APR2018:11:21:17,2774,"6,948"
2017,CA,Alameda,94712,4,01APR2018:11:06:14,6,
2017,CA,Alameda,94720,4,01APR2018:11:21:17,1345,"2,964"
2017,CA,Contra Costa,94801,4,01APR2018:11:21:17,12839,"29,395"
2017,CA,Contra Costa,94802,4,01APR2018:11:06:14,0,
2017,CA,Contra Costa,94803,4,01APR2018:11:21:17,1209,"24,904"
2017,CA,Contra Costa,94804,4,01APR2018:11:21:17,2821,"38,559"
2017,CA,Contra Costa,94805,4,01APR2018:11:21:17,434,"13,648"
2017,CA,Contra Costa,94806,4,01APR2018:11:21:17,15362,"59,861"
2017,CA,Contra Costa,94807,4,01APR2018:11:06:14,0,
2017,CA,Contra Costa,94808,4,01APR2018:11:06:14,0,
2017,CA,Contra Costa,94820,4,01APR2018:11:06:14,0,
2017,CA,Contra Costa,94850,4,01APR2018:11:21:17,0,0
2017,CA,Marin,94901,4,01APR2018:11:21:17,12857,"41,157"
2017,CA,Marin,94903,4,01APR2018:11:21:17,41310,"29,040"
2017,CA,Marin,94904,4,01APR2018:11:21:17,25908,"11,995"
2017,CA,Marin,94912,4,01APR2018:11:06:14,46,
2017,CA,Marin,94913,4,01APR2018:11:06:14,0,
2017,CA,Marin,94914,4,01APR2018:11:06:14,16,
2017,CA,Marin,94915,4,01APR2018:11:06:14,0,
2017,CA,Marin,94920,4,01APR2018:11:21:17,1287,"12,474"
2017,CA,Sonoma,94922,4,01APR2018:11:21:17,0,425
2017,CA,Sonoma,94923,4,01APR2018:11:21:17,16,"1,411"
2017,CA,Marin,94924,4,01APR2018:11:21:17,19,"1,638"
2017,CA,Marin,94925,4,01APR2018:11:21:17,9841,"9,253"
2017,CA,Sonoma,94926,4,01APR2018:11:06:14,0,
2017,CA,Sonoma,94927,4,01APR2018:11:06:14,27,
2017,CA,Sonoma,94928,4,01APR2018:11:21:17,14480,"43,170"
2017,CA,Marin,94929,4,01APR2018:11:21:17,0,264
2017,CA,Marin,94930,4,01APR2018:11:21:17,1252,"8,500"
2017,CA,Sonoma,94931,4,01APR2018:11:21:17,437,"8,470"
2017,CA,Marin,94933,4,01APR2018:11:21:17,0,865
2017,CA,Marin,94937,4,01APR2018:11:21:17,6,837
2017,CA,Marin,94938,4,01APR2018:11:21:17,274,812
2017,CA,Marin,94939,4,01APR2018:11:21:17,9535,"6,859"
2017,CA,Marin,94940,4,01APR2018:11:21:17,0,268
2017,CA,Marin,94941,4,01APR2018:11:21:17,19124,"30,496"
2017,CA,Marin,94942,4,01APR2018:11:06:14,929,
2017,CA,Marin,94945,4,01APR2018:11:21:17,18805,"17,167"
2017,CA,Marin,94946,4,01APR2018:11:21:17,572,699
2017,CA,Marin,94947,4,01APR2018:11:21:17,4240,"24,283"
2017,CA,Marin,94948,4,01APR2018:11:06:14,24,
2017,CA,Marin,94949,4,01APR2018:11:21:17,1255,"17,202"
2017,CA,Marin,94950,4,01APR2018:11:21:17,0,89
2017,CA,Sonoma,94951,4,01APR2018:11:21:17,20,"4,124"
2017,CA,Sonoma,94952,4,01APR2018:11:21:17,6430,"32,858"
2017,CA,Sonoma,94953,4,01APR2018:11:06:14,0,
2017,CA,Sonoma,94954,4,01APR2018:11:21:17,30440,"37,365"
2017,CA,Sonoma,94955,4,01APR2018:11:06:14,0,
2017,CA,Marin,94956,4,01APR2018:11:21:17,4701,"1,756"
2017,CA,Marin,94957,4,01APR2018:11:21:17,16,"1,332"
2017,CA,Marin,94960,4,01APR2018:11:21:17,5020,"15,740"
2017,CA,Marin,94963,4,01APR2018:11:21:17,0,569
2017,CA,Marin,94964,4,01APR2018:11:21:17,965,"5,094"
2017,CA,Marin,94965,4,01APR2018:11:21:17,5267,"10,847"
2017,CA,Marin,94966,4,01APR2018:11:06:14,4,
2017,CA,Marin,94970,4,01APR2018:11:21:17,612,683
2017,CA,Marin,94971,4,01APR2018:11:21:17,0,337
2017,CA,Sonoma,94972,4,01APR2018:11:21:17,0,52
2017,CA,Marin,94973,4,01APR2018:11:21:17,0,"1,429"
2017,CA,Marin,94974,4,01APR2018:11:06:14,0,
2017,CA,Sonoma,94975,4,01APR2018:11:06:14,0,
2017,CA,Marin,94976,4,01APR2018:11:06:14,0,
2017,CA,Marin,94977,4,01APR2018:11:06:14,14,
2017,CA,Marin,94978,4,01APR2018:11:06:14,0,
2017,CA,Marin,94979,4,01APR2018:11:06:14,0,
2017,CA,Marin,94998,4,01APR2018:11:06:14,0,
2017,CA,Sonoma,94999,4,01APR2018:11:06:14,0,
2017,CA,Santa Cruz,95001,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95002,4,01APR2018:11:21:17,0,"2,077"
2017,CA,Santa Cruz,95003,4,01APR2018:11:21:17,11114,"23,974"
2017,CA,Monterey,95004,4,01APR2018:11:21:17,3,"3,918"
2017,CA,Santa Cruz,95005,4,01APR2018:11:21:17,609,"6,311"
2017,CA,Santa Cruz,95006,4,01APR2018:11:21:17,1462,"8,979"
2017,CA,Santa Cruz,95007,4,01APR2018:11:21:17,0,676
2017,CA,Santa Clara,95008,4,01APR2018:11:21:17,32966,"45,260"
2017,CA,Santa Clara,95009,4,01APR2018:11:06:14,0,
2017,CA,Santa Cruz,95010,4,01APR2018:11:21:17,12648,"9,137"
2017,CA,Santa Clara,95011,4,01APR2018:11:06:14,0,
2017,CA,Monterey,95012,4,01APR2018:11:21:17,397,"10,320"
2017,CA,Santa Clara,95013,4,01APR2018:11:21:17,0,80
2017,CA,Santa Clara,95014,4,01APR2018:11:21:17,21113,"60,717"
2017,CA,Santa Clara,95015,4,01APR2018:11:06:14,32,
2017,CA,Santa Cruz,95017,4,01APR2018:11:21:17,0,834
2017,CA,Santa Cruz,95018,4,01APR2018:11:21:17,141,"7,778"
2017,CA,Santa Cruz,95019,4,01APR2018:11:21:17,4187,"7,727"
2017,CA,Santa Clara,95020,4,01APR2018:11:21:17,20690,"57,349"
2017,CA,Santa Clara,95021,4,01APR2018:11:06:14,0,
2017,CA,San Benito,95023,4,01APR2018:11:21:17,16734,"48,841"
2017,CA,San Benito,95024,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95026,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95030,4,01APR2018:11:21:17,1722,"12,791"
2017,CA,Santa Clara,95031,4,01APR2018:11:06:14,574,
2017,CA,Santa Clara,95032,4,01APR2018:11:21:17,60503,"25,089"
2017,CA,Santa Cruz,95033,4,01APR2018:11:21:17,1585,"9,372"
2017,CA,Santa Clara,95035,4,01APR2018:11:21:17,12309,"66,943"
2017,CA,Santa Clara,95036,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95037,4,01APR2018:11:21:17,6785,"45,579"
2017,CA,Santa Clara,95038,4,01APR2018:11:06:14,36,
2017,CA,Monterey,95039,4,01APR2018:11:21:17,0,"1,377"
2017,CA,Santa Cruz,95041,4,01APR2018:11:21:17,0,160
2017,CA,Santa Clara,95042,4,01APR2018:11:06:14,0,
2017,CA,San Benito,95043,4,01APR2018:11:21:17,0,639
2017,CA,Santa Clara,95044,4,01APR2018:11:06:14,0,
2017,CA,San Benito,95045,4,01APR2018:11:21:17,1,"4,046"
2017,CA,Santa Clara,95046,4,01APR2018:11:21:17,114,"6,417"
2017,CA,Santa Clara,95050,4,01APR2018:11:21:17,4760,"35,923"
2017,CA,Santa Clara,95051,4,01APR2018:11:21:17,33273,"54,327"
2017,CA,Santa Clara,95052,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95053,4,01APR2018:11:21:17,60,"2,206"
2017,CA,Santa Clara,95054,4,01APR2018:11:21:17,1418,"23,364"
2017,CA,Santa Clara,95055,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95056,4,01APR2018:11:06:14,0,
2017,CA,Santa Cruz,95060,4,01APR2018:11:21:17,34471,"46,377"
2017,CA,Santa Cruz,95061,4,01APR2018:11:06:14,509,
2017,CA,Santa Cruz,95062,4,01APR2018:11:21:17,29088,"36,079"
2017,CA,Santa Cruz,95063,4,01APR2018:11:06:14,0,
2017,CA,Santa Cruz,95064,4,01APR2018:11:21:17,381,"7,331"
2017,CA,Santa Cruz,95065,4,01APR2018:11:21:17,24123,"8,113"
2017,CA,Santa Cruz,95066,4,01APR2018:11:21:17,10744,"14,749"
2017,CA,Santa Cruz,95067,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95070,4,01APR2018:11:21:17,5960,"30,617"
2017,CA,Santa Clara,95071,4,01APR2018:11:06:14,252,
2017,CA,Santa Cruz,95073,4,01APR2018:11:21:17,4059,"10,154"
2017,CA,San Benito,95075,4,01APR2018:11:21:17,3,331
2017,CA,Santa Cruz,95076,4,01APR2018:11:21:17,21303,"82,474"
2017,CA,Santa Cruz,95077,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95101,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95103,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95106,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95108,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95109,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95110,4,01APR2018:11:21:17,365,"18,730"
2017,CA,Santa Clara,95111,4,01APR2018:11:21:17,3997,"58,466"
2017,CA,Santa Clara,95112,4,01APR2018:11:21:17,9731,"55,927"
2017,CA,Santa Clara,95113,4,01APR2018:11:21:17,144,893
2017,CA,Santa Clara,95115,4,01APR2018:11:06:14,11,
2017,CA,Santa Clara,95116,4,01APR2018:11:21:17,25239,"51,496"
2017,CA,Santa Clara,95117,4,01APR2018:11:21:17,1960,"30,067"
2017,CA,Santa Clara,95118,4,01APR2018:11:21:17,1231,"31,932"
2017,CA,Santa Clara,95119,4,01APR2018:11:21:17,32936,"9,970"
2017,CA,Santa Clara,95120,4,01APR2018:11:21:17,2930,"37,457"
2017,CA,Santa Clara,95121,4,01APR2018:11:21:17,9531,"37,469"
2017,CA,Santa Clara,95122,4,01APR2018:11:21:17,3684,"56,545"
2017,CA,Santa Clara,95123,4,01APR2018:11:21:17,19840,"62,228"
2017,CA,Santa Clara,95124,4,01APR2018:11:21:17,26138,"47,082"
2017,CA,Santa Clara,95125,4,01APR2018:11:21:17,3752,"51,939"
2017,CA,Santa Clara,95126,4,01APR2018:11:21:17,18186,"31,049"
2017,CA,Santa Clara,95127,4,01APR2018:11:21:17,3767,"61,325"
2017,CA,Santa Clara,95128,4,01APR2018:11:21:17,60778,"34,836"
2017,CA,Santa Clara,95129,4,01APR2018:11:21:17,8171,"38,720"
2017,CA,Santa Clara,95130,4,01APR2018:11:21:17,7,"13,911"
2017,CA,Santa Clara,95131,4,01APR2018:11:21:17,884,"28,565"
2017,CA,Santa Clara,95132,4,01APR2018:11:21:17,1577,"40,299"
2017,CA,Santa Clara,95133,4,01APR2018:11:21:17,1062,"25,401"
2017,CA,Santa Clara,95134,4,01APR2018:11:21:17,484,"15,268"
2017,CA,Santa Clara,95135,4,01APR2018:11:21:17,290,"20,120"
2017,CA,Santa Clara,95136,4,01APR2018:11:21:17,146,"42,989"
2017,CA,Santa Clara,95138,4,01APR2018:11:21:17,2194,"18,889"
2017,CA,Santa Clara,95139,4,01APR2018:11:21:17,224,"6,748"
2017,CA,Santa Clara,95140,4,01APR2018:11:21:17,0,191
2017,CA,Santa Clara,95141,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95148,4,01APR2018:11:21:17,5219,"45,528"
2017,CA,Santa Clara,95150,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95151,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95152,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95153,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95154,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95155,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95156,4,01APR2018:11:06:14,107,
2017,CA,Santa Clara,95157,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95158,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95159,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95160,4,01APR2018:11:06:14,5,
2017,CA,Santa Clara,95161,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95164,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95170,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95172,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95173,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95190,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95191,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95192,4,01APR2018:11:06:14,112,
2017,CA,Santa Clara,95193,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95194,4,01APR2018:11:06:14,0,
2017,CA,Santa Clara,95196,4,01APR2018:11:06:14,0,
2017,CA,San Joaquin,95201,4,01APR2018:11:06:14,4268,
2017,CA,San Joaquin,95202,4,01APR2018:11:21:17,6101,"6,521"
2017,CA,San Joaquin,95203,4,01APR2018:11:21:17,3539,"15,696"
2017,CA,San Joaquin,95204,4,01APR2018:11:21:17,45227,"27,786"
2017,CA,San Joaquin,95205,4,01APR2018:11:21:17,135,"38,069"
2017,CA,San Joaquin,95206,4,01APR2018:11:21:17,215,"65,004"
2017,CA,San Joaquin,95207,4,01APR2018:11:21:17,37560,"47,965"
2017,CA,San Joaquin,95208,4,01APR2018:11:06:14,8,
2017,CA,San Joaquin,95209,4,01APR2018:11:21:17,32811,"39,488"
2017,CA,San Joaquin,95210,4,01APR2018:11:21:17,69538,"39,009"
2017,CA,San Joaquin,95211,4,01APR2018:11:21:17,236,"1,545"
2017,CA,San Joaquin,95212,4,01APR2018:11:21:17,634,"25,239"
2017,CA,San Joaquin,95213,4,01APR2018:11:06:14,89,
2017,CA,San Joaquin,95215,4,01APR2018:11:21:17,2914,"23,224"
2017,CA,San Joaquin,95219,4,01APR2018:11:21:17,14683,"27,884"
2017,CA,San Joaquin,95220,4,01APR2018:11:21:17,13,"7,273"
2017,CA,Calaveras,95221,4,01APR2018:11:06:14,99,
2017,CA,Calaveras,95222,4,01APR2018:11:21:17,6494,"5,292"
2017,CA,Calaveras,95223,4,01APR2018:11:21:17,903,"4,612"
2017,CA,Calaveras,95224,4,01APR2018:11:21:17,0,429
2017,CA,Calaveras,95225,4,01APR2018:11:21:17,0,672
2017,CA,Calaveras,95226,4,01APR2018:11:21:17,0,84
2017,CA,San Joaquin,95227,4,01APR2018:11:21:17,0,941
2017,CA,Calaveras,95228,4,01APR2018:11:21:17,7,"3,976"
2017,CA,Calaveras,95229,4,01APR2018:11:06:14,0,
2017,CA,San Joaquin,95230,4,01APR2018:11:21:17,0,718
2017,CA,San Joaquin,95231,4,01APR2018:11:21:17,8357,"4,374"
2017,CA,Calaveras,95232,4,01APR2018:11:21:17,0,304
2017,CA,Calaveras,95233,4,01APR2018:11:21:17,0,436
2017,CA,San Joaquin,95234,4,01APR2018:11:21:17,0,70
2017,CA,San Joaquin,95236,4,01APR2018:11:21:17,14086,"4,223"
2017,CA,San Joaquin,95237,4,01APR2018:11:21:17,376,"3,167"
2017,CA,San Joaquin,95240,4,01APR2018:11:21:17,23594,"47,172"
2017,CA,San Joaquin,95241,4,01APR2018:11:06:14,67,
2017,CA,San Joaquin,95242,4,01APR2018:11:21:17,19330,"25,393"
2017,CA,Calaveras,95245,4,01APR2018:11:21:17,77,"2,277"
2017,CA,Calaveras,95246,4,01APR2018:11:21:17,0,"1,615"
2017,CA,Calaveras,95247,4,01APR2018:11:21:17,1265,"4,368"
2017,CA,Calaveras,95248,4,01APR2018:11:21:17,0,301
2017,CA,Calaveras,95249,4,01APR2018:11:21:17,12553,"4,042"
2017,CA,Calaveras,95251,4,01APR2018:11:21:17,93,767
2017,CA,Calaveras,95252,4,01APR2018:11:21:17,2808,"13,460"
2017,CA,San Joaquin,95253,4,01APR2018:11:06:14,0,
2017,CA,Calaveras,95254,4,01APR2018:11:21:17,0,480
2017,CA,Calaveras,95255,4,01APR2018:11:21:17,0,"2,042"
2017,CA,Calaveras,95257,4,01APR2018:11:21:17,0,413
2017,CA,San Joaquin,95258,4,01APR2018:11:21:17,528,"4,018"
2017,CA,San Joaquin,95267,4,01APR2018:11:06:14,0,
2017,CA,San Joaquin,95269,4,01APR2018:11:06:14,1,
2017,CA,San Joaquin,95296,4,01APR2018:11:06:14,0,
2017,CA,San Joaquin,95297,4,01APR2018:11:06:14,0,
2017,CA,Merced,95301,4,01APR2018:11:21:17,17208,"37,073"
2017,CA,Merced,95303,4,01APR2018:11:21:17,0,912
2017,CA,San Joaquin,95304,4,01APR2018:11:21:17,1066,"15,706"
2017,CA,Tuolumne,95305,4,01APR2018:11:21:17,2,245
2017,CA,Mariposa,95306,4,01APR2018:11:21:17,0,970
2017,CA,Stanislaus,95307,4,01APR2018:11:21:17,13080,"42,753"
2017,CA,Tuolumne,95309,4,01APR2018:11:06:14,0,
2017,CA,Tuolumne,95310,4,01APR2018:11:21:17,731,"1,882"
2017,CA,Mariposa,95311,4,01APR2018:11:21:17,623,"2,197"
2017,CA,Merced,95312,4,01APR2018:11:21:17,0,268
2017,CA,Stanislaus,95313,4,01APR2018:11:21:17,0,"1,386"
2017,CA,Merced,95315,4,01APR2018:11:21:17,1306,"13,018"
2017,CA,Stanislaus,95316,4,01APR2018:11:21:17,27,"6,573"
2017,CA,Merced,95317,4,01APR2018:11:21:17,0,817
2017,CA,Mariposa,95318,4,01APR2018:11:21:17,0,541
2017,CA,Stanislaus,95319,4,01APR2018:11:21:17,684,"1,749"
2017,CA,San Joaquin,95320,4,01APR2018:11:21:17,3890,"12,819"
2017,CA,Tuolumne,95321,4,01APR2018:11:21:17,1039,"3,736"
2017,CA,Merced,95322,4,01APR2018:11:21:17,1363,"8,942"
2017,CA,Stanislaus,95323,4,01APR2018:11:21:17,0,"1,260"
2017,CA,Merced,95324,4,01APR2018:11:21:17,2323,"7,324"
2017,CA,Mariposa,95325,4,01APR2018:11:21:17,0,81
2017,CA,Stanislaus,95326,4,01APR2018:11:21:17,666,"9,581"
2017,CA,Tuolumne,95327,4,01APR2018:11:21:17,1239,"9,806"
2017,CA,Stanislaus,95328,4,01APR2018:11:21:17,0,"3,993"
2017,CA,Stanislaus,95329,4,01APR2018:11:21:17,6,"2,460"
2017,CA,San Joaquin,95330,4,01APR2018:11:21:17,212,"17,853"
2017,CA,Merced,95333,4,01APR2018:11:21:17,14,"2,942"
2017,CA,Merced,95334,4,01APR2018:11:21:17,3619,"15,457"
2017,CA,Tuolumne,95335,4,01APR2018:11:21:17,0,541
2017,CA,San Joaquin,95336,4,01APR2018:11:21:17,22422,"42,675"
2017,CA,San Joaquin,95337,4,01APR2018:11:21:17,16466,"31,557"
2017,CA,Mariposa,95338,4,01APR2018:11:21:17,4811,"11,062"
2017,CA,Merced,95340,4,01APR2018:11:21:17,36699,"33,931"
2017,CA,Merced,95341,4,01APR2018:11:21:17,9715,"32,967"
2017,CA,Merced,95343,4,01APR2018:11:06:14,48,
2017,CA,Merced,95344,4,01APR2018:11:06:14,250,
2017,CA,Mariposa,95345,4,01APR2018:11:21:17,0,708
2017,CA,Tuolumne,95346,4,01APR2018:11:21:17,0,"1,272"
2017,CA,Tuolumne,95347,4,01APR2018:11:06:14,0,
2017,CA,Merced,95348,4,01APR2018:11:21:17,23268,"30,805"
2017,CA,Stanislaus,95350,4,01APR2018:11:21:17,85006,"51,046"
2017,CA,Stanislaus,95351,4,01APR2018:11:21:17,5397,"46,458"
2017,CA,Stanislaus,95352,4,01APR2018:11:06:14,189,
2017,CA,Stanislaus,95353,4,01APR2018:11:06:14,1,
2017,CA,Stanislaus,95354,4,01APR2018:11:21:17,4442,"25,394"
2017,CA,Stanislaus,95355,4,01APR2018:11:21:17,104694,"58,311"
2017,CA,Stanislaus,95356,4,01APR2018:11:21:17,48885,"30,918"
2017,CA,Stanislaus,95357,4,01APR2018:11:21:17,2195,"11,559"
2017,CA,Stanislaus,95358,4,01APR2018:11:21:17,1342,"31,668"
2017,CA,Stanislaus,95360,4,01APR2018:11:21:17,2833,"11,712"
2017,CA,Stanislaus,95361,4,01APR2018:11:21:17,22723,"31,610"
2017,CA,Stanislaus,95363,4,01APR2018:11:21:17,7262,"25,237"
2017,CA,Tuolumne,95364,4,01APR2018:11:21:17,0,53
2017,CA,Merced,95365,4,01APR2018:11:21:17,3,"4,985"
2017,CA,San Joaquin,95366,4,01APR2018:11:21:17,9522,"16,575"
2017,CA,Stanislaus,95367,4,01APR2018:11:21:17,10251,"23,173"
2017,CA,Stanislaus,95368,4,01APR2018:11:21:17,299,"13,614"
2017,CA,Merced,95369,4,01APR2018:11:21:17,0,"1,099"
2017,CA,Tuolumne,95370,4,01APR2018:11:21:17,42965,"26,803"
2017,CA,Tuolumne,95372,4,01APR2018:11:21:17,0,"1,963"
2017,CA,Tuolumne,95373,4,01APR2018:11:06:14,0,
2017,CA,Merced,95374,4,01APR2018:11:21:17,0,"2,030"
2017,CA,Tuolumne,95375,4,01APR2018:11:21:17,0,106
2017,CA,San Joaquin,95376,4,01APR2018:11:21:17,27543,"49,859"
2017,CA,San Joaquin,95377,4,01APR2018:11:21:17,16076,"30,902"
2017,CA,San Joaquin,95378,4,01APR2018:11:06:14,3,
2017,CA,Tuolumne,95379,4,01APR2018:11:21:17,1949,"3,898"
2017,CA,Stanislaus,95380,4,01APR2018:11:21:17,23590,"41,201"
2017,CA,Stanislaus,95381,4,01APR2018:11:06:14,64,
2017,CA,Stanislaus,95382,4,01APR2018:11:21:17,52776,"36,176"
2017,CA,Tuolumne,95383,4,01APR2018:11:21:17,109,"3,937"
2017,CA,San Joaquin,95385,4,01APR2018:11:21:17,0,429
2017,CA,Stanislaus,95386,4,01APR2018:11:21:17,6168,"9,877"
2017,CA,Stanislaus,95387,4,01APR2018:11:21:17,155,636
2017,CA,Merced,95388,4,01APR2018:11:21:17,414,"13,074"
2017,CA,Mariposa,95389,4,01APR2018:11:21:17,28,"1,272"
2017,CA,San Joaquin,95391,4,01APR2018:11:21:17,2988,"9,959"
2017,CA,Stanislaus,95397,4,01APR2018:11:06:14,0,
2017,CA,Sonoma,95401,4,01APR2018:11:21:17,31779,"36,981"
2017,CA,Sonoma,95402,4,01APR2018:11:06:14,75,
2017,CA,Sonoma,95403,4,01APR2018:11:21:17,95290,"45,164"
2017,CA,Sonoma,95404,4,01APR2018:11:21:17,12882,"39,761"
2017,CA,Sonoma,95405,4,01APR2018:11:21:17,50413,"21,399"
2017,CA,Sonoma,95406,4,01APR2018:11:06:14,0,
2017,CA,Sonoma,95407,4,01APR2018:11:21:17,5031,"39,352"
2017,CA,Sonoma,95409,4,01APR2018:11:21:17,3671,"27,187"
2017,CA,Mendocino,95410,4,01APR2018:11:21:17,0,950
2017,CA,Sonoma,95412,4,01APR2018:11:21:17,0,401
2017,CA,Mendocino,95415,4,01APR2018:11:21:17,1245,"1,592"
2017,CA,Sonoma,95416,4,01APR2018:11:06:14,0,
2017,CA,Mendocino,95417,4,01APR2018:11:21:17,0,297
2017,CA,Mendocino,95418,4,01APR2018:11:06:14,311,
2017,CA,Sonoma,95419,4,01APR2018:11:06:14,0,
2017,CA,Mendocino,95420,4,01APR2018:11:21:17,0,374
2017,CA,Sonoma,95421,4,01APR2018:11:21:17,0,"1,592"
2017,CA,Lake,95422,4,01APR2018:11:21:17,12055,"15,585"
2017,CA,Lake,95423,4,01APR2018:11:21:17,0,"3,747"
2017,CA,Lake,95424,4,01APR2018:11:06:14,0,
2017,CA,Sonoma,95425,4,01APR2018:11:21:17,3118,"10,841"
2017,CA,Lake,95426,4,01APR2018:11:21:17,0,"2,147"
2017,CA,Mendocino,95427,4,01APR2018:11:21:17,550,459
2017,CA,Mendocino,95428,4,01APR2018:11:21:17,178,"2,516"
2017,CA,Mendocino,95429,4,01APR2018:11:21:17,0,70
2017,CA,Sonoma,95430,4,01APR2018:11:21:17,0,44
2017,CA,Sonoma,95431,4,01APR2018:11:21:17,323,631
2017,CA,Mendocino,95432,4,01APR2018:11:21:17,0,426
2017,CA,Sonoma,95433,4,01APR2018:11:06:14,0,
2017,CA,Lake,95435,4,01APR2018:11:21:17,6,82
2017,CA,Sonoma,95436,4,01APR2018:11:21:17,13,"5,418"
2017,CA,Mendocino,95437,4,01APR2018:11:21:17,9923,"14,799"
2017,CA,Sonoma,95439,4,01APR2018:11:21:17,0,675
2017,CA,Sonoma,95441,4,01APR2018:11:21:17,0,"2,014"
2017,CA,Sonoma,95442,4,01APR2018:11:21:17,203,"3,178"
2017,CA,Lake,95443,4,01APR2018:11:21:17,222,233
2017,CA,Sonoma,95444,4,01APR2018:11:21:17,449,748
2017,CA,Mendocino,95445,4,01APR2018:11:21:17,2178,"2,093"
2017,CA,Sonoma,95446,4,01APR2018:11:21:17,3001,"4,750"
2017,CA,Sonoma,95448,4,01APR2018:11:21:17,11631,"16,852"
2017,CA,Mendocino,95449,4,01APR2018:11:21:17,14,"1,507"
2017,CA,Sonoma,95450,4,01APR2018:11:21:17,0,387
2017,CA,Lake,95451,4,01APR2018:11:21:17,974,"11,213"
2017,CA,Sonoma,95452,4,01APR2018:11:21:17,7,"1,393"
2017,CA,Lake,95453,4,01APR2018:11:21:17,25158,"11,256"
2017,CA,Mendocino,95454,4,01APR2018:11:21:17,421,"2,556"
2017,CA,Mendocino,95456,4,01APR2018:11:21:17,0,795
2017,CA,Lake,95457,4,01APR2018:11:21:17,0,"2,893"
2017,CA,Lake,95458,4,01APR2018:11:21:17,5799,"3,104"
2017,CA,Mendocino,95459,4,01APR2018:11:21:17,0,504
2017,CA,Mendocino,95460,4,01APR2018:11:21:17,2270,"2,285"
2017,CA,Lake,95461,4,01APR2018:11:21:17,1106,"3,413"
2017,CA,Sonoma,95462,4,01APR2018:11:21:17,0,"1,417"
2017,CA,Mendocino,95463,4,01APR2018:11:21:17,140,169
2017,CA,Lake,95464,4,01APR2018:11:21:17,0,"2,673"
2017,CA,Sonoma,95465,4,01APR2018:11:21:17,3427,"2,083"
2017,CA,Mendocino,95466,4,01APR2018:11:21:17,0,946
2017,CA,Lake,95467,4,01APR2018:11:21:17,4156,"5,498"
2017,CA,Mendocino,95468,4,01APR2018:11:21:17,0,"1,258"
2017,CA,Mendocino,95469,4,01APR2018:11:21:17,152,"1,767"
2017,CA,Mendocino,95470,4,01APR2018:11:21:17,622,"6,032"
2017,CA,Sonoma,95471,4,01APR2018:11:21:17,0,522
2017,CA,Sonoma,95472,4,01APR2018:11:21:17,16198,"28,255"
