xYear,State,County,Zip,Pph_Frq,rundatetime,Count_Opioid_Pph,Count_Schedule2_Pph,Population
2017,CA,Los Angeles,90006,580+ Rx/Yr.,01APR2018:11:21:17,3,3,"59,185"
2017,CA,Los Angeles,90007,580+ Rx/Yr.,01APR2018:11:21:17,1,0,"40,920"
2017,CA,Los Angeles,90008,580+ Rx/Yr.,01APR2018:11:21:17,3,4,"32,327"
2017,CA,Los Angeles,90009,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90010,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"3,800"
2017,CA,Los Angeles,90011,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"103,892"
2017,CA,Los Angeles,90012,580+ Rx/Yr.,01APR2018:11:21:17,4,3,"31,103"
2017,CA,Los Angeles,90013,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"11,772"
2017,CA,Los Angeles,90014,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"7,005"
2017,CA,Los Angeles,90015,580+ Rx/Yr.,01APR2018:11:21:17,5,3,"18,986"
2017,CA,Los Angeles,90016,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"47,596"
2017,CA,Los Angeles,90017,580+ Rx/Yr.,01APR2018:11:21:17,5,5,"23,768"
2017,CA,Los Angeles,90018,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"49,310"
2017,CA,Los Angeles,90019,580+ Rx/Yr.,01APR2018:11:21:17,3,1,"64,458"
2017,CA,Los Angeles,90020,580+ Rx/Yr.,01APR2018:11:21:17,2,3,"38,967"
2017,CA,Los Angeles,90021,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"3,951"
2017,CA,Los Angeles,90022,580+ Rx/Yr.,01APR2018:11:21:17,2,2,"67,179"
2017,CA,Los Angeles,90023,580+ Rx/Yr.,01APR2018:11:21:17,4,3,"45,903"
2017,CA,Los Angeles,90024,580+ Rx/Yr.,01APR2018:11:21:17,5,17,"47,452"
2017,CA,Los Angeles,90025,580+ Rx/Yr.,01APR2018:11:21:17,11,21,"42,147"
2017,CA,Los Angeles,90026,580+ Rx/Yr.,01APR2018:11:21:17,4,3,"67,869"
2017,CA,Los Angeles,90027,580+ Rx/Yr.,01APR2018:11:21:17,6,22,"45,151"
2017,CA,Los Angeles,90028,580+ Rx/Yr.,01APR2018:11:21:17,1,3,"28,714"
2017,CA,Los Angeles,90029,580+ Rx/Yr.,01APR2018:11:21:17,1,2,"38,617"
2017,CA,Los Angeles,90030,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90031,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"39,316"
2017,CA,Los Angeles,90032,580+ Rx/Yr.,01APR2018:11:21:17,1,1,"45,786"
2017,CA,Los Angeles,90033,580+ Rx/Yr.,01APR2018:11:21:17,15,17,"48,852"
2017,CA,Los Angeles,90034,580+ Rx/Yr.,01APR2018:11:21:17,3,9,"57,964"
2017,CA,Los Angeles,90035,580+ Rx/Yr.,01APR2018:11:21:17,3,3,"28,418"
2017,CA,Los Angeles,90036,580+ Rx/Yr.,01APR2018:11:21:17,11,13,"36,865"
2017,CA,Los Angeles,90037,580+ Rx/Yr.,01APR2018:11:21:17,2,1,"62,276"
2017,CA,Los Angeles,90038,580+ Rx/Yr.,01APR2018:11:21:17,2,0,"28,917"
2017,CA,Los Angeles,90039,580+ Rx/Yr.,01APR2018:11:21:17,1,1,"28,514"
2017,CA,Los Angeles,90040,580+ Rx/Yr.,01APR2018:11:21:17,1,1,"12,520"
2017,CA,Los Angeles,90041,580+ Rx/Yr.,01APR2018:11:21:17,1,1,"27,425"
2017,CA,Los Angeles,90042,580+ Rx/Yr.,01APR2018:11:21:17,3,3,"62,430"
2017,CA,Los Angeles,90043,580+ Rx/Yr.,01APR2018:11:21:17,1,1,"44,789"
2017,CA,Los Angeles,90044,580+ Rx/Yr.,01APR2018:11:21:17,1,0,"89,779"
2017,CA,Los Angeles,90045,580+ Rx/Yr.,01APR2018:11:21:17,13,15,"39,480"
2017,CA,Los Angeles,90046,580+ Rx/Yr.,01APR2018:11:21:17,5,10,"48,581"
2017,CA,Los Angeles,90047,580+ Rx/Yr.,01APR2018:11:21:17,1,2,"48,606"
2017,CA,Los Angeles,90048,580+ Rx/Yr.,01APR2018:11:21:17,20,30,"21,397"
2017,CA,Los Angeles,90049,580+ Rx/Yr.,01APR2018:11:21:17,1,9,"35,482"
2017,CA,Los Angeles,90050,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90051,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90052,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90053,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90054,580+ Rx/Yr.,01APR2018:10:51:19,0,1,
2017,CA,Los Angeles,90055,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90056,580+ Rx/Yr.,01APR2018:11:21:17,0,6,"7,827"
2017,CA,Los Angeles,90057,580+ Rx/Yr.,01APR2018:11:21:17,3,0,"44,998"
2017,CA,Los Angeles,90058,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"3,223"
2017,CA,Los Angeles,90059,580+ Rx/Yr.,01APR2018:11:21:17,2,3,"40,952"
2017,CA,Los Angeles,90060,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90061,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"26,872"
2017,CA,Los Angeles,90062,580+ Rx/Yr.,01APR2018:11:21:17,1,1,"32,821"
2017,CA,Los Angeles,90063,580+ Rx/Yr.,01APR2018:11:21:17,1,0,"55,758"
2017,CA,Los Angeles,90064,580+ Rx/Yr.,01APR2018:11:21:17,0,2,"25,403"
2017,CA,Los Angeles,90065,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"45,527"
2017,CA,Los Angeles,90066,580+ Rx/Yr.,01APR2018:11:21:17,1,3,"55,277"
2017,CA,Los Angeles,90067,580+ Rx/Yr.,01APR2018:11:21:17,3,8,"2,424"
2017,CA,Los Angeles,90068,580+ Rx/Yr.,01APR2018:11:21:17,0,1,"22,286"
2017,CA,Los Angeles,90069,580+ Rx/Yr.,01APR2018:11:21:17,1,4,"20,483"
2017,CA,Los Angeles,90070,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90071,580+ Rx/Yr.,01APR2018:11:21:17,0,0,15
2017,CA,Los Angeles,90072,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90073,580+ Rx/Yr.,01APR2018:11:21:17,1,1,539
2017,CA,Los Angeles,90074,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90075,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90076,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90077,580+ Rx/Yr.,01APR2018:11:21:17,0,1,"9,377"
2017,CA,Los Angeles,90078,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90079,580+ Rx/Yr.,01APR2018:11:21:17,0,0,0
2017,CA,Los Angeles,90080,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90081,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90082,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90083,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90084,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90086,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90087,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90088,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90089,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"3,217"
2017,CA,Los Angeles,90090,580+ Rx/Yr.,01APR2018:11:21:17,0,0,0
2017,CA,Los Angeles,90091,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90093,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90094,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"5,464"
2017,CA,Los Angeles,90095,580+ Rx/Yr.,01APR2018:11:21:17,1,5,3
2017,CA,Los Angeles,90096,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90099,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90101,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90189,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90201,580+ Rx/Yr.,01APR2018:11:21:17,2,1,"101,279"
2017,CA,Los Angeles,90202,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90209,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90210,580+ Rx/Yr.,01APR2018:11:21:17,3,11,"21,741"
2017,CA,Los Angeles,90211,580+ Rx/Yr.,01APR2018:11:21:17,13,18,"8,434"
2017,CA,Los Angeles,90212,580+ Rx/Yr.,01APR2018:11:21:17,4,18,"11,555"
2017,CA,Los Angeles,90213,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90220,580+ Rx/Yr.,01APR2018:11:21:17,1,1,"49,328"
2017,CA,Los Angeles,90221,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"53,704"
2017,CA,Los Angeles,90222,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"31,869"
2017,CA,Los Angeles,90223,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90224,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90230,580+ Rx/Yr.,01APR2018:11:21:17,1,1,"31,766"
2017,CA,Los Angeles,90231,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90232,580+ Rx/Yr.,01APR2018:11:21:17,5,7,"15,149"
2017,CA,Los Angeles,90233,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90239,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90240,580+ Rx/Yr.,01APR2018:11:21:17,5,5,"25,876"
2017,CA,Los Angeles,90241,580+ Rx/Yr.,01APR2018:11:21:17,15,14,"42,399"
2017,CA,Los Angeles,90242,580+ Rx/Yr.,01APR2018:11:21:17,5,9,"43,497"
2017,CA,Los Angeles,90245,580+ Rx/Yr.,01APR2018:11:21:17,1,0,"16,654"
2017,CA,Los Angeles,90247,580+ Rx/Yr.,01APR2018:11:21:17,3,3,"47,487"
2017,CA,Los Angeles,90248,580+ Rx/Yr.,01APR2018:11:21:17,2,7,"9,947"
2017,CA,Los Angeles,90249,580+ Rx/Yr.,01APR2018:11:21:17,0,1,"26,669"
2017,CA,Los Angeles,90250,580+ Rx/Yr.,01APR2018:11:21:17,4,4,"93,193"
2017,CA,Los Angeles,90251,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90254,580+ Rx/Yr.,01APR2018:11:21:17,2,5,"19,506"
2017,CA,Los Angeles,90255,580+ Rx/Yr.,01APR2018:11:21:17,1,0,"75,066"
2017,CA,Los Angeles,90260,580+ Rx/Yr.,01APR2018:11:21:17,7,4,"34,924"
2017,CA,Los Angeles,90261,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90262,580+ Rx/Yr.,01APR2018:11:21:17,3,4,"69,745"
2017,CA,Los Angeles,90263,580+ Rx/Yr.,01APR2018:11:21:17,0,1,"1,612"
2017,CA,Los Angeles,90264,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90265,580+ Rx/Yr.,01APR2018:11:21:17,2,3,"18,116"
2017,CA,Los Angeles,90266,580+ Rx/Yr.,01APR2018:11:21:17,3,5,"35,135"
2017,CA,Los Angeles,90267,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90270,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"27,372"
2017,CA,Los Angeles,90272,580+ Rx/Yr.,01APR2018:11:21:17,4,5,"22,986"
2017,CA,Los Angeles,90274,580+ Rx/Yr.,01APR2018:11:21:17,3,6,"25,209"
2017,CA,Los Angeles,90275,580+ Rx/Yr.,01APR2018:11:21:17,1,1,"41,804"
2017,CA,Los Angeles,90277,580+ Rx/Yr.,01APR2018:11:21:17,5,11,"35,293"
2017,CA,Los Angeles,90278,580+ Rx/Yr.,01APR2018:11:21:17,1,1,"40,071"
2017,CA,Los Angeles,90280,580+ Rx/Yr.,01APR2018:11:21:17,2,2,"94,396"
2017,CA,Los Angeles,90290,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"6,368"
2017,CA,Los Angeles,90291,580+ Rx/Yr.,01APR2018:11:21:17,3,1,"28,341"
2017,CA,Los Angeles,90292,580+ Rx/Yr.,01APR2018:11:21:17,6,9,"21,576"
2017,CA,Los Angeles,90293,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"12,132"
2017,CA,Los Angeles,90294,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90295,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90296,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90301,580+ Rx/Yr.,01APR2018:11:21:17,12,13,"36,568"
2017,CA,Los Angeles,90302,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"29,415"
2017,CA,Los Angeles,90303,580+ Rx/Yr.,01APR2018:11:21:17,1,0,"26,176"
2017,CA,Los Angeles,90304,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"28,210"
2017,CA,Los Angeles,90305,580+ Rx/Yr.,01APR2018:11:21:17,2,2,"14,853"
2017,CA,Los Angeles,90306,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90307,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90308,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90309,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90310,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90311,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90312,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90401,580+ Rx/Yr.,01APR2018:11:21:17,0,2,"6,722"
2017,CA,Los Angeles,90402,580+ Rx/Yr.,01APR2018:11:21:17,1,1,"12,250"
2017,CA,Los Angeles,90403,580+ Rx/Yr.,01APR2018:11:21:17,6,13,"24,525"
2017,CA,Los Angeles,90404,580+ Rx/Yr.,01APR2018:11:21:17,14,27,"21,360"
2017,CA,Los Angeles,90405,580+ Rx/Yr.,01APR2018:11:21:17,1,2,"27,186"
2017,CA,Los Angeles,90406,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90407,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90408,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90409,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90410,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90411,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90501,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"43,180"
2017,CA,Los Angeles,90502,580+ Rx/Yr.,01APR2018:11:21:17,1,1,"18,010"
2017,CA,Los Angeles,90503,580+ Rx/Yr.,01APR2018:11:21:17,10,17,"44,383"
2017,CA,Los Angeles,90504,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"32,102"
2017,CA,Los Angeles,90505,580+ Rx/Yr.,01APR2018:11:21:17,20,34,"36,678"
2017,CA,Los Angeles,90506,580+ Rx/Yr.,01APR2018:11:21:17,0,0,0
2017,CA,Los Angeles,90507,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90508,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90509,580+ Rx/Yr.,01APR2018:10:51:19,0,2,
2017,CA,Los Angeles,90510,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90601,580+ Rx/Yr.,01APR2018:11:21:17,2,2,"31,974"
2017,CA,Los Angeles,90602,580+ Rx/Yr.,01APR2018:11:21:17,10,9,"25,777"
2017,CA,Los Angeles,90603,580+ Rx/Yr.,01APR2018:11:21:17,1,0,"20,063"
2017,CA,Los Angeles,90604,580+ Rx/Yr.,01APR2018:11:21:17,1,1,"39,407"
2017,CA,Los Angeles,90605,580+ Rx/Yr.,01APR2018:11:21:17,3,5,"40,331"
2017,CA,Los Angeles,90606,580+ Rx/Yr.,01APR2018:11:21:17,1,1,"32,396"
2017,CA,Los Angeles,90607,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90608,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90609,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90610,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Orange,90620,580+ Rx/Yr.,01APR2018:11:21:17,2,1,"45,113"
2017,CA,Orange,90621,580+ Rx/Yr.,01APR2018:11:21:17,1,1,"35,153"
2017,CA,Orange,90622,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Orange,90623,580+ Rx/Yr.,01APR2018:11:21:17,6,14,"15,554"
2017,CA,Orange,90624,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Orange,90630,580+ Rx/Yr.,01APR2018:11:21:17,1,2,"47,993"
2017,CA,Orange,90631,580+ Rx/Yr.,01APR2018:11:21:17,4,6,"67,619"
2017,CA,Orange,90632,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Orange,90633,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90637,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90638,580+ Rx/Yr.,01APR2018:11:21:17,7,6,"49,012"
2017,CA,Los Angeles,90639,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90640,580+ Rx/Yr.,01APR2018:11:21:17,6,4,"62,549"
2017,CA,Los Angeles,90650,580+ Rx/Yr.,01APR2018:11:21:17,0,6,"105,549"
2017,CA,Los Angeles,90651,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90652,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90660,580+ Rx/Yr.,01APR2018:11:21:17,4,3,"62,928"
2017,CA,Los Angeles,90661,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90662,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90670,580+ Rx/Yr.,01APR2018:11:21:17,4,5,"14,866"
2017,CA,Los Angeles,90671,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Orange,90680,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"29,945"
2017,CA,Los Angeles,90701,580+ Rx/Yr.,01APR2018:11:21:17,1,1,"16,591"
2017,CA,Los Angeles,90702,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90703,580+ Rx/Yr.,01APR2018:11:21:17,2,6,"49,399"
2017,CA,Los Angeles,90704,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"4,090"
2017,CA,Los Angeles,90706,580+ Rx/Yr.,01APR2018:11:21:17,5,4,"76,615"
2017,CA,Los Angeles,90707,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90710,580+ Rx/Yr.,01APR2018:11:21:17,3,13,"25,457"
2017,CA,Los Angeles,90711,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90712,580+ Rx/Yr.,01APR2018:11:21:17,7,9,"31,499"
2017,CA,Los Angeles,90713,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"27,925"
2017,CA,Los Angeles,90714,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90715,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"20,388"
2017,CA,Los Angeles,90716,580+ Rx/Yr.,01APR2018:11:21:17,1,1,"14,184"
2017,CA,Los Angeles,90717,580+ Rx/Yr.,01APR2018:11:21:17,1,2,"21,318"
2017,CA,Orange,90720,580+ Rx/Yr.,01APR2018:11:21:17,11,14,"21,751"
2017,CA,Orange,90721,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90723,580+ Rx/Yr.,01APR2018:11:21:17,3,3,"54,099"
2017,CA,Los Angeles,90731,580+ Rx/Yr.,01APR2018:11:21:17,1,3,"59,662"
2017,CA,Los Angeles,90732,580+ Rx/Yr.,01APR2018:11:21:17,11,11,"21,115"
2017,CA,Los Angeles,90733,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90734,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Orange,90740,580+ Rx/Yr.,01APR2018:11:21:17,1,5,"23,729"
2017,CA,Orange,90742,580+ Rx/Yr.,01APR2018:11:21:17,0,0,831
2017,CA,Orange,90743,580+ Rx/Yr.,01APR2018:11:21:17,0,0,456
2017,CA,Los Angeles,90744,580+ Rx/Yr.,01APR2018:11:21:17,1,2,"53,815"
2017,CA,Los Angeles,90745,580+ Rx/Yr.,01APR2018:11:21:17,4,4,"57,251"
2017,CA,Los Angeles,90746,580+ Rx/Yr.,01APR2018:11:21:17,3,2,"25,990"
2017,CA,Los Angeles,90747,580+ Rx/Yr.,01APR2018:11:21:17,0,0,0
2017,CA,Los Angeles,90748,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90749,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90755,580+ Rx/Yr.,01APR2018:11:21:17,0,1,"11,074"
2017,CA,Los Angeles,90801,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90802,580+ Rx/Yr.,01APR2018:11:21:17,1,5,"39,347"
2017,CA,Los Angeles,90803,580+ Rx/Yr.,01APR2018:11:21:17,1,3,"32,031"
2017,CA,Los Angeles,90804,580+ Rx/Yr.,01APR2018:11:21:17,3,10,"40,311"
2017,CA,Los Angeles,90805,580+ Rx/Yr.,01APR2018:11:21:17,8,5,"93,524"
2017,CA,Los Angeles,90806,580+ Rx/Yr.,01APR2018:11:21:17,11,11,"42,399"
2017,CA,Los Angeles,90807,580+ Rx/Yr.,01APR2018:11:21:17,6,7,"31,481"
2017,CA,Los Angeles,90808,580+ Rx/Yr.,01APR2018:11:21:17,6,7,"38,232"
2017,CA,Los Angeles,90809,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90810,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"36,735"
2017,CA,Los Angeles,90813,580+ Rx/Yr.,01APR2018:11:21:17,14,8,"58,911"
2017,CA,Los Angeles,90814,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"19,131"
2017,CA,Los Angeles,90815,580+ Rx/Yr.,01APR2018:11:21:17,5,15,"39,733"
2017,CA,Los Angeles,90822,580+ Rx/Yr.,01APR2018:11:21:17,3,5,117
2017,CA,Los Angeles,90831,580+ Rx/Yr.,01APR2018:11:21:17,0,0,0
2017,CA,Los Angeles,90832,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90833,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90834,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90835,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90840,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90842,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90844,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90846,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90847,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90848,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90853,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90895,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,90899,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,91001,580+ Rx/Yr.,01APR2018:11:21:17,2,2,"36,126"
2017,CA,Los Angeles,91003,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,91006,580+ Rx/Yr.,01APR2018:11:21:17,7,12,"31,715"
2017,CA,Los Angeles,91007,580+ Rx/Yr.,01APR2018:11:21:17,6,12,"34,095"
2017,CA,Los Angeles,91008,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"1,391"
2017,CA,Los Angeles,91009,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,91010,580+ Rx/Yr.,01APR2018:11:21:17,5,6,"26,074"
2017,CA,Los Angeles,91011,580+ Rx/Yr.,01APR2018:11:21:17,1,5,"20,280"
2017,CA,Los Angeles,91012,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,91016,580+ Rx/Yr.,01APR2018:11:21:17,2,2,"40,598"
2017,CA,Los Angeles,91017,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,91020,580+ Rx/Yr.,01APR2018:11:21:17,1,1,"8,415"
2017,CA,Los Angeles,91021,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,91023,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,91024,580+ Rx/Yr.,01APR2018:11:21:17,1,1,"10,917"
2017,CA,Los Angeles,91025,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,91030,580+ Rx/Yr.,01APR2018:11:21:17,2,1,"25,616"
2017,CA,Los Angeles,91031,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,91040,580+ Rx/Yr.,01APR2018:11:21:17,0,0,"20,372"
2017,CA,Los Angeles,91041,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,91042,580+ Rx/Yr.,01APR2018:11:21:17,3,1,"27,585"
2017,CA,Los Angeles,91043,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,91046,580+ Rx/Yr.,01APR2018:11:21:17,0,0,156
2017,CA,Los Angeles,91066,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
2017,CA,Los Angeles,91077,580+ Rx/Yr.,01APR2018:10:51:19,0,0,
