GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
8600000US91917,91917,ZCTA5 91917,213,85,76065,39471,93.0,10.0,76204,43124,0.0,14.1,-,**,0.0,14.1,-,**,0.0,14.1,-,**,2.8,7.3,-,**,4.2,6.7,-,**,0.0,14.1,-,**,67.1,17.4,-,**,30.0,17.5,84737,21309,3.3,5.3,-,**,20.7,21.7,95463,69824,36.6,24.6,96000,51579,39.4,22.4,-,**,192,80,75833,70505,40.1,21.1,-,**,59.9,21.1,75509,68308,91.7,9.4,76574,59595,8.3,9.4,-,**,0.0,15.5,-,**,21,26,-,**,61.9,59.4,-,**,0.0,64.7,-,**,61.9,59.4,-,**,38.1,59.4,-,**,0.0,64.7,-,**,38.1,59.4,-,**,37.1,(X),(X),(X),30.2,(X),(X),(X),100.0,(X),(X),(X)
8600000US91931,91931,ZCTA5 91931,132,66,24083,14181,100.0,21.6,24083,14181,0.0,21.6,-,**,0.0,21.6,-,**,0.0,21.6,-,**,0.0,21.6,-,**,0.0,21.6,-,**,0.0,21.6,-,**,0.0,21.6,-,**,100.0,21.6,24083,14181,15.2,22.6,-,**,56.1,30.4,-,**,0.0,21.6,-,**,28.8,28.5,-,**,85,51,-,**,58.8,35.6,-,**,41.2,35.6,23958,627,61.2,46.0,-,**,32.9,45.7,-,**,5.9,9.9,-,**,47,50,-,**,100.0,43.3,-,**,57.4,57.4,-,**,42.6,57.4,-,**,0.0,43.3,-,**,0.0,43.3,-,**,0.0,43.3,-,**,42.4,(X),(X),(X),65.9,(X),(X),(X),0.0,(X),(X),(X)
8600000US91932,91932,ZCTA5 91932,9044,295,48010,1975,77.7,2.7,50174,3769,4.1,1.3,41154,4442,0.7,0.5,35875,22860,8.4,1.7,42202,6542,0.6,0.6,-,**,4.5,1.3,39213,9412,4.0,1.3,36250,6707,39.3,2.7,42229,5060,45.0,2.6,60255,5996,4.3,1.4,37721,5816,40.5,3.0,47936,3291,38.6,3.2,57731,7753,16.7,2.0,34219,10170,6077,222,50205,3790,47.2,3.9,41899,3682,52.8,3.9,58565,5498,60.4,4.3,62146,5014,26.8,4.3,35186,8732,12.8,3.1,47679,7804,2967,323,33701,5855,44.3,6.0,27656,7902,34.1,5.5,17788,11667,10.2,4.2,57404,29381,55.7,6.0,37816,7058,44.0,5.9,33239,9479,11.8,3.8,41406,15362,28.2,(X),(X),(X),30.4,(X),(X),(X),19.4,(X),(X),(X)
8600000US91934,91934,ZCTA5 91934,187,137,25354,13019,93.0,13.1,25047,17409,0.0,15.9,-,**,0.0,15.9,-,**,7.0,13.1,-,**,0.0,15.9,-,**,0.0,15.9,-,**,0.0,15.9,-,**,46.0,39.6,-,**,47.1,38.9,27075,12462,31.0,39.6,-,**,7.0,13.1,-,**,0.0,15.9,-,**,62.0,38.8,26415,6397,60,58,-,**,21.7,38.4,-,**,78.3,38.4,-,**,100.0,38.3,-,**,0.0,38.3,-,**,0.0,38.3,-,**,127,125,-,**,0.0,22.3,-,**,0.0,22.3,-,**,0.0,22.3,-,**,100.0,22.3,-,**,100.0,22.3,-,**,0.0,22.3,-,**,15.0,(X),(X),(X),46.7,(X),(X),(X),0.0,(X),(X),(X)
8600000US91935,91935,ZCTA5 91935,2718,186,100976,10855,88.3,5.5,96906,11002,1.8,1.4,-,**,0.8,1.1,-,**,2.0,1.5,-,**,0.2,0.3,-,**,5.7,4.9,115718,64789,1.1,0.8,-,**,18.0,4.3,96141,21767,73.4,6.1,102731,13553,1.0,1.1,-,**,20.9,5.1,113571,21690,50.5,5.7,117583,13850,27.6,4.4,54769,18403,2199,208,109476,10580,36.9,4.5,128214,33318,63.1,4.5,93705,9955,84.7,5.1,113750,8170,9.6,4.3,42813,38304,5.7,2.8,166172,53701,519,135,49408,17666,56.6,16.6,37917,23735,49.1,16.4,30536,18519,7.5,7.6,-,**,43.4,16.6,75048,57406,26.8,16.3,-,**,16.6,11.7,103462,20174,38.9,(X),(X),(X),36.2,(X),(X),(X),40.5,(X),(X),(X)
8600000US91941,91941,ZCTA5 91941,12004,347,71197,3284,80.3,2.1,71590,4425,6.7,1.5,67917,23867,0.8,0.5,116979,38740,2.7,0.6,87125,45017,0.4,0.4,-,**,4.7,1.1,68264,21738,4.3,1.4,64506,27016,16.4,2.0,51850,19721,70.1,2.1,73911,5092,2.9,1.1,30281,14532,32.4,2.7,71540,9413,38.2,2.6,85487,7761,26.5,1.9,56250,9376,8516,346,84803,5071,40.2,3.0,70917,8513,59.8,3.0,92222,6914,71.5,3.0,100203,5187,20.0,2.6,43750,8417,8.5,2.1,57788,12976,3488,325,41154,3116,53.6,6.1,40801,4238,42.4,5.8,34306,7258,11.2,3.5,69474,26094,46.4,6.1,42063,8297,32.0,5.6,36741,8740,14.4,4.3,54521,15022,33.6,(X),(X),(X),31.5,(X),(X),(X),37.2,(X),(X),(X)
8600000US91942,91942,ZCTA5 91942,16700,458,55753,3194,79.6,2.1,57996,5238,5.4,1.5,51801,5499,0.4,0.5,-,**,4.1,1.0,-,**,0.3,0.5,-,**,4.7,1.7,47806,18805,5.5,1.5,49821,13203,18.9,2.3,51551,4649,67.5,2.6,60371,4440,5.8,1.5,39367,4127,35.7,2.6,63594,7745,32.9,2.5,70062,7906,25.6,2.0,39556,3651,8982,423,71635,6251,43.0,3.5,63542,12554,57.0,3.5,75872,6935,71.7,3.7,83597,5947,19.9,3.6,36806,4769,8.4,2.7,47898,20055,7718,577,42321,4176,60.5,4.2,38329,2649,49.3,4.0,33566,6220,11.2,3.2,51786,6071,39.5,4.2,52267,3182,29.5,4.0,50412,8511,10.0,2.4,91450,15857,28.6,(X),(X),(X),27.6,(X),(X),(X),28.7,(X),(X),(X)
8600000US91945,91945,ZCTA5 91945,8538,309,59025,3337,69.5,2.4,62153,3696,13.7,1.9,47927,15365,1.3,0.9,73214,47233,5.7,1.3,51750,16303,0.7,0.5,-,**,6.0,1.5,48558,2779,3.1,1.1,38667,22578,33.2,2.9,55106,9438,45.3,2.8,65373,3968,1.5,0.9,48125,33068,35.6,2.9,63995,5574,38.4,2.6,65957,7439,24.5,2.2,38832,5335,5994,224,64028,6666,47.8,3.5,51272,10664,52.2,3.5,71215,6577,66.8,4.4,75059,3864,19.9,3.5,33505,5796,13.4,3.4,51655,15952,2544,286,35056,3832,50.1,6.2,31090,6121,40.6,6.0,24926,3796,9.4,3.1,59192,2713,49.9,6.2,37359,11368,34.7,5.8,28816,2575,15.2,4.5,63566,13528,28.7,(X),(X),(X),26.1,(X),(X),(X),29.7,(X),(X),(X)
8600000US91948,91948,ZCTA5 91948,13,20,-,**,100.0,82.2,-,**,0.0,82.3,-,**,0.0,82.3,-,**,0.0,82.3,-,**,0.0,82.3,-,**,0.0,82.3,-,**,0.0,82.3,-,**,0.0,82.3,-,**,100.0,82.2,-,**,0.0,82.3,-,**,0.0,82.3,-,**,0.0,82.3,-,**,100.0,82.2,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,13,20,-,**,100.0,82.2,-,**,100.0,82.2,-,**,0.0,82.3,-,**,0.0,82.3,-,**,0.0,82.3,-,**,0.0,82.3,-,**,0.0,(X),(X),(X),-,(X),(X),(X),0.0,(X),(X),(X)
8600000US91950,91950,ZCTA5 91950,16204,528,41867,1768,60.5,2.1,40663,3200,4.7,0.8,45208,10362,0.3,0.2,41719,34706,19.1,1.4,49824,7026,0.5,0.3,-,**,12.6,1.6,35955,2985,2.3,0.7,42127,8147,61.5,1.7,36824,3315,13.5,1.5,50023,4826,3.2,0.8,34200,7623,34.9,2.0,40413,3642,39.7,2.1,48533,3983,22.2,1.6,35028,7226,12171,449,44227,2316,48.5,2.3,37947,4122,51.5,2.3,53233,4551,59.9,2.9,52768,4627,30.1,2.5,30105,3298,9.9,2.0,39400,5124,4033,366,25009,4369,55.7,5.6,20287,3952,47.3,5.5,16957,3238,8.4,3.1,38170,8474,44.3,5.6,31722,4666,33.4,5.4,26546,8694,10.9,3.5,48008,27031,37.1,(X),(X),(X),35.8,(X),(X),(X),35.5,(X),(X),(X)
8600000US91962,91962,ZCTA5 91962,751,116,100302,36199,96.1,5.0,100536,40259,0.0,4.2,-,**,3.9,5.0,-,**,0.0,4.2,-,**,0.0,4.2,-,**,0.0,4.2,-,**,0.0,4.2,-,**,6.0,4.6,-,**,90.1,6.5,100804,38692,1.6,2.6,-,**,24.9,8.1,106417,19193,46.7,11.4,138021,66683,26.8,9.2,51940,17815,586,122,102414,38391,34.1,10.7,102328,28510,65.9,10.7,110227,79054,85.2,9.2,138080,57227,8.4,6.8,-,**,6.5,6.0,50781,34113,165,55,45982,27005,61.2,23.8,42396,11297,53.3,25.4,41042,12165,7.9,12.2,-,**,38.8,23.8,-,**,28.5,22.3,-,**,10.3,13.6,-,**,32.4,(X),(X),(X),36.0,(X),(X),(X),10.9,(X),(X),(X)
8600000US91963,91963,ZCTA5 91963,321,88,42563,34728,100.0,9.6,42563,34728,0.0,9.6,-,**,0.0,9.6,-,**,0.0,9.6,-,**,0.0,9.6,-,**,0.0,9.6,-,**,0.0,9.6,-,**,52.0,17.9,42688,36303,48.0,17.9,-,**,0.0,9.6,-,**,38.3,23.9,43563,42194,19.9,16.0,52656,31357,41.7,22.1,26389,14402,180,77,51288,10129,66.7,19.5,43375,32667,33.3,19.5,-,**,68.3,25.9,43563,31977,15.0,17.0,-,**,16.7,20.2,-,**,141,86,24632,8874,35.5,32.1,-,**,22.7,26.5,-,**,12.8,19.7,-,**,64.5,32.1,23309,23188,24.8,27.4,-,**,39.7,35.6,-,**,13.4,(X),(X),(X),6.1,(X),(X),(X),22.7,(X),(X),(X)
8600000US91977,91977,ZCTA5 91977,18648,418,58937,2260,68.4,2.4,59587,2354,13.5,1.6,57488,10552,0.6,0.3,63000,48833,5.9,0.8,78194,13303,2.1,0.9,50131,12274,6.5,1.0,48155,11111,3.0,0.8,57750,29054,34.5,1.6,55260,3419,42.1,2.0,61918,3385,3.5,1.0,39688,13134,35.1,1.9,56810,3772,41.0,2.1,69069,6537,20.4,1.4,51615,5476,14231,431,61774,2493,48.3,2.3,54779,4178,51.7,2.3,73275,5990,67.0,2.1,74866,4612,22.6,2.4,41060,4611,10.5,1.6,44028,10229,4417,368,39900,5558,50.6,4.9,32047,6953,41.0,4.6,29277,4479,9.6,2.9,56313,5455,49.4,4.9,48295,8247,34.1,4.5,35625,7301,15.4,3.8,95137,26161,28.6,(X),(X),(X),29.3,(X),(X),(X),24.3,(X),(X),(X)
8600000US91978,91978,ZCTA5 91978,3168,132,61508,5351,77.3,3.8,66683,8260,11.4,2.9,39268,10045,0.2,0.4,-,**,5.9,1.9,50833,13825,0.0,1.0,-,**,2.0,1.6,72917,32891,3.2,1.8,51389,47850,23.1,3.7,51524,12188,57.9,4.2,77039,8196,3.2,2.2,48327,4513,32.0,4.7,63250,13339,39.7,4.8,77865,12363,25.1,3.3,37961,11029,2347,170,71016,9803,48.7,5.6,69375,14710,51.3,5.6,72734,15745,67.1,7.3,90324,8311,22.4,6.1,42786,13340,10.5,4.6,39360,20675,821,133,30740,4248,60.4,9.5,27734,7048,44.1,10.6,20903,3343,16.3,7.0,-,**,39.6,9.5,32219,13932,29.5,9.1,30459,18270,10.1,5.4,120804,20195,25.7,(X),(X),(X),22.3,(X),(X),(X),32.3,(X),(X),(X)
8600000US91980,91980,ZCTA5 91980,78,100,-,**,75.6,51.9,-,**,0.0,32.7,-,**,0.0,32.7,-,**,0.0,32.7,-,**,0.0,32.7,-,**,24.4,51.9,-,**,0.0,32.7,-,**,100.0,32.7,-,**,0.0,32.7,-,**,0.0,32.7,-,**,24.4,51.9,-,**,75.6,51.9,-,**,0.0,32.7,-,**,78,100,-,**,24.4,51.9,-,**,75.6,51.9,-,**,0.0,32.7,-,**,24.4,51.9,-,**,75.6,51.9,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0.0,(X),(X),(X),0.0,(X),(X),(X),-,(X),(X),(X)
8600000US92003,92003,ZCTA5 92003,1811,170,71128,6796,86.4,4.6,70282,6107,2.1,1.9,184464,160460,0.6,0.9,-,**,3.8,2.4,97955,68803,0.0,1.8,-,**,3.4,2.7,55278,30945,3.8,2.9,-,**,15.1,4.7,88750,21342,75.6,5.4,68699,5824,0.7,0.9,-,**,21.8,4.1,79492,21816,43.0,6.8,70645,16369,34.5,6.2,60096,22057,1275,158,95685,20867,31.1,7.4,99292,37410,68.9,7.4,88917,22713,92.5,4.3,98651,14539,4.4,3.1,-,**,3.1,3.4,69474,2221,536,124,33864,13950,48.9,12.2,32652,14489,42.9,11.8,33030,9837,6.0,6.7,-,**,51.1,12.2,50283,35676,45.1,13.5,33864,31280,6.0,6.0,"250,000+",***,35.7,(X),(X),(X),37.6,(X),(X),(X),29.5,(X),(X),(X)
8600000US92004,92004,ZCTA5 92004,1230,284,33487,14997,92.5,7.7,34803,16772,3.9,6.5,-,**,0.0,2.6,-,**,0.0,2.6,-,**,0.0,2.6,-,**,1.5,2.4,-,**,2.1,2.8,-,**,13.3,9.3,-,**,81.5,9.1,38088,15511,2.0,3.6,-,**,14.3,10.2,-,**,36.1,14.3,46000,24240,47.6,13.6,29754,15328,681,232,47518,6466,39.6,16.1,43625,22039,60.4,16.1,48327,5519,77.5,13.2,53000,14106,18.8,12.9,-,**,3.7,6.1,-,**,549,206,18068,10788,25.3,17.4,-,**,25.3,17.4,-,**,0.0,5.7,-,**,74.7,17.4,16494,9866,65.9,18.1,15762,4853,8.7,13.8,-,**,27.1,(X),(X),(X),33.9,(X),(X),(X),18.6,(X),(X),(X)
8600000US92007,92007,ZCTA5 92007,4461,203,98264,17756,93.9,2.3,98773,16853,0.5,0.7,-,**,0.3,0.5,-,**,3.3,1.7,-,**,0.0,0.7,-,**,1.6,1.3,50673,24580,0.5,0.6,-,**,6.0,2.6,63795,62762,88.7,3.5,99097,15039,3.3,2.3,62917,12232,30.8,4.0,124934,26272,37.7,4.5,124432,53084,28.2,3.6,49310,10328,2606,238,140112,17386,47.5,5.4,123827,29746,52.5,5.4,142164,16936,85.7,4.7,145133,12318,9.1,4.4,82670,40650,5.2,2.9,-,**,1855,249,56952,8621,65.8,8.7,56025,7208,48.1,8.4,45347,8294,17.7,7.0,116250,70180,34.2,8.7,64255,19184,17.7,5.7,51304,22977,16.5,7.1,76705,12233,45.6,(X),(X),(X),41.9,(X),(X),(X),48.1,(X),(X),(X)
8600000US92008,92008,ZCTA5 92008,11263,403,77802,5488,89.6,2.4,78802,5669,1.4,0.9,69320,16679,0.5,0.5,-,**,3.8,1.4,81583,2154,0.0,0.3,-,**,2.6,1.4,53889,19225,2.1,1.0,65921,19552,12.0,2.2,61096,11125,80.8,2.8,82154,6081,2.2,1.1,65640,33151,34.8,3.1,80851,5882,39.7,3.1,84509,15460,23.3,2.2,70513,4011,6618,441,95567,9239,33.9,4.2,105000,19858,66.1,4.2,93726,15753,75.9,4.5,113773,9885,18.7,3.6,54659,17083,5.4,2.0,63911,25127,4645,411,65133,4178,51.0,6.2,59583,15557,40.5,6.1,47355,7331,10.5,3.4,80364,11342,49.0,6.2,66844,6899,39.0,6.4,63719,6159,10.0,4.0,78456,39363,28.6,(X),(X),(X),29.9,(X),(X),(X),25.7,(X),(X),(X)
8600000US92009,92009,ZCTA5 92009,16396,386,112189,6579,88.0,1.7,113096,7284,1.8,1.3,-,**,0.3,0.3,-,**,6.8,0.9,104773,26044,0.1,0.1,-,**,1.6,0.8,119521,49366,1.3,0.7,82235,47174,9.6,1.5,131563,29763,80.5,2.0,111830,7580,0.2,0.2,-,**,28.3,1.9,132342,8312,48.4,2.7,122406,15344,23.1,1.9,71997,6441,12514,402,126497,6297,47.4,3.7,135884,17878,52.6,3.7,114213,9621,82.2,2.9,139617,16321,12.1,2.4,70345,25952,5.8,1.9,97759,19310,3882,446,70150,10357,57.4,5.3,57417,19395,52.5,5.6,52358,17675,4.9,1.9,102900,34215,42.6,5.3,81803,11086,29.2,4.9,68396,24513,13.4,3.3,94971,30569,31.5,(X),(X),(X),31.3,(X),(X),(X),31.0,(X),(X),(X)
8600000US92010,92010,ZCTA5 92010,5736,302,97770,7731,88.8,3.4,95259,7734,1.1,1.2,115549,48037,0.8,0.9,-,**,6.8,2.7,114516,44206,0.0,0.6,-,**,0.7,0.6,-,**,1.8,1.5,160625,107244,9.7,3.3,61705,45754,81.9,3.9,99522,6016,0.2,0.3,-,**,33.6,5.1,115944,16428,40.6,4.5,108992,11780,25.5,3.1,54095,9080,3985,286,110452,8525,51.7,5.5,123269,23569,48.3,5.5,103365,7947,80.6,5.6,121406,13116,16.0,5.5,64583,28402,3.3,1.5,-,**,1751,224,54243,5852,66.5,8.1,49023,8911,58.1,9.5,42353,17639,8.3,4.0,123784,4197,33.5,8.1,81146,36763,21.2,5.3,58125,22201,12.3,5.8,135114,86498,27.7,(X),(X),(X),26.0,(X),(X),(X),31.2,(X),(X),(X)
8600000US92011,92011,ZCTA5 92011,9388,296,105049,5394,87.1,2.2,99792,10116,0.7,0.7,186875,34736,0.0,0.3,-,**,8.1,1.9,142344,25132,0.0,0.3,-,**,2.3,1.3,-,**,1.8,0.9,92083,59096,11.2,2.5,92607,47808,77.8,2.9,102733,10936,0.7,0.5,-,**,26.4,3.0,104665,10272,46.0,3.2,123750,8778,26.9,2.0,68585,13928,6965,301,117112,10150,44.1,3.4,126069,17031,55.9,3.4,111250,11884,81.0,3.7,128005,11808,13.8,3.5,69200,14000,5.1,1.8,121538,36539,2423,265,53586,11134,59.8,5.9,42130,13297,47.6,6.0,39236,7612,12.2,4.3,116813,52394,40.2,5.9,60239,24320,31.2,5.5,56511,24171,9.0,4.2,110350,41367,26.3,(X),(X),(X),25.4,(X),(X),(X),25.0,(X),(X),(X)
8600000US92014,92014,ZCTA5 92014,6148,307,120882,17310,89.2,2.8,117103,18382,0.6,0.6,-,**,0.0,0.5,-,**,6.6,2.1,146250,59303,0.0,0.5,-,**,0.6,0.6,101250,24742,3.0,1.8,-,**,4.8,1.9,87054,32054,85.3,3.0,118854,18805,0.6,0.6,-,**,22.5,3.0,104906,21782,45.8,3.8,136042,45091,31.1,2.8,119010,18636,3808,282,156860,23750,34.0,5.0,198833,117842,66.0,5.0,155581,20783,84.6,5.1,174412,26599,9.0,3.4,82478,9511,6.4,3.7,98946,73427,2340,425,79733,12699,48.6,8.0,87422,20350,37.9,8.0,59554,36609,10.7,4.8,189167,43423,51.4,8.0,77422,22072,36.1,8.0,69803,28269,15.3,7.1,90469,49128,36.7,(X),(X),(X),34.1,(X),(X),(X),39.6,(X),(X),(X)
8600000US92019,92019,ZCTA5 92019,14972,399,74400,4324,83.6,2.3,76952,4634,3.1,1.1,65931,19578,1.1,0.6,86632,5101,2.5,0.8,104750,14451,0.0,0.2,-,**,4.8,1.7,54653,22124,4.8,1.4,27979,6958,19.5,2.6,59237,12208,71.6,2.8,78091,5050,2.0,0.9,35385,20084,27.4,2.1,78351,9607,44.1,1.9,84643,7316,26.5,1.7,54250,8490,11263,460,82301,3929,41.6,2.9,74583,9157,58.4,2.9,91226,5556,76.4,2.5,94475,5579,15.5,2.3,41798,7835,8.1,2.0,51823,11884,3709,364,41464,4092,49.1,6.3,36667,7442,46.1,6.2,35486,7429,3.0,1.9,54167,43577,50.9,6.3,44978,9465,39.1,6.1,42389,5749,11.8,4.5,74514,40679,33.0,(X),(X),(X),33.9,(X),(X),(X),26.7,(X),(X),(X)
8600000US92020,92020,ZCTA5 92020,19188,521,50617,2045,76.3,2.2,52699,2178,6.5,1.2,38649,8442,0.7,0.4,65750,43674,3.6,0.8,45368,12276,2.0,0.7,47384,35570,6.2,1.1,36814,7008,4.8,1.1,48875,12680,18.8,1.6,41071,3853,65.4,2.2,54865,3059,4.8,1.0,31151,4566,36.3,2.1,48362,4618,37.6,1.9,63411,3813,21.4,1.6,44718,6849,13565,508,56177,4077,47.0,2.3,41493,5683,53.0,2.3,65315,5789,67.9,2.6,71168,7276,22.3,2.4,33516,4650,9.8,2.0,42895,10378,5623,476,34405,5273,57.8,4.5,27083,3301,44.9,4.6,23793,3178,12.9,3.1,47297,15307,42.2,4.5,45959,6951,30.2,4.1,40407,5618,12.0,3.1,57813,7160,32.5,(X),(X),(X),32.9,(X),(X),(X),28.2,(X),(X),(X)
8600000US92021,92021,ZCTA5 92021,22405,391,48569,2686,79.7,1.9,50517,2762,5.7,1.2,46702,4790,0.4,0.3,-,**,2.0,0.6,60776,20816,0.3,0.3,41341,458,7.5,1.3,39667,4019,4.3,1.1,33168,3805,22.7,1.7,39540,3095,65.6,2.0,54028,3605,3.4,1.0,30466,5536,33.5,1.8,46494,3960,42.0,1.9,58811,4616,21.1,1.5,41174,5574,16104,549,55646,3930,45.4,2.3,42676,5689,54.6,2.3,64975,2763,67.0,2.5,68390,3533,21.9,2.5,32473,3088,11.1,1.6,40475,4914,6301,538,31873,2250,49.7,5.0,29262,4089,39.7,4.4,24750,3355,10.0,3.2,52672,6063,50.3,5.0,33348,3042,39.0,4.8,30642,2418,11.3,2.9,74028,29682,34.2,(X),(X),(X),35.1,(X),(X),(X),28.3,(X),(X),(X)
8600000US92024,92024,ZCTA5 92024,19249,471,101096,5789,91.5,1.4,100157,6961,0.6,0.5,42284,31892,0.0,0.2,-,**,4.9,1.1,121540,34974,0.0,0.2,-,**,1.2,0.5,115192,61700,1.8,0.6,93393,39533,9.0,1.4,80527,15760,83.7,1.9,101611,5243,1.4,0.6,-,**,29.5,1.6,105618,10551,42.6,1.6,118274,8264,26.5,1.4,68944,8851,12581,343,122471,8854,43.2,2.3,131590,5339,56.8,2.3,116724,6483,84.2,1.9,134417,8014,11.2,1.7,56328,11305,4.6,1.2,60714,20098,6668,439,60179,4891,58.5,4.1,51597,4971,46.6,3.7,41902,12696,11.9,2.8,104904,13065,41.5,4.1,80595,12103,27.1,3.4,55608,10967,14.4,3.0,118846,30741,37.5,(X),(X),(X),35.6,(X),(X),(X),39.5,(X),(X),(X)
8600000US92025,92025,ZCTA5 92025,15184,299,50774,2336,84.6,1.8,49425,2420,2.7,0.8,42031,28689,1.3,0.6,24531,22482,4.0,0.9,85000,16633,0.2,0.2,-,**,5.1,0.9,59167,10340,2.1,0.8,-,**,41.1,2.2,38383,2415,50.1,2.3,63505,4690,3.7,0.8,34028,5873,39.4,2.0,44545,2795,38.5,2.1,67419,4044,18.3,1.5,42986,6488,11430,363,55197,4085,53.4,3.1,43252,3641,46.6,3.1,72860,7423,70.6,2.5,69442,6398,18.2,2.1,34189,5409,11.2,2.4,35731,5678,3754,314,31214,1970,53.6,4.5,24905,5718,44.3,4.9,21458,3495,9.3,2.7,72273,24341,46.4,4.5,36852,9763,29.4,4.5,30841,2839,16.9,3.9,58171,9528,38.7,(X),(X),(X),39.6,(X),(X),(X),28.9,(X),(X),(X)
8600000US92026,92026,ZCTA5 92026,16733,428,59539,2901,83.8,1.9,57922,3514,2.2,0.9,51932,17832,0.4,0.4,-,**,7.6,1.2,73641,9054,0.3,0.4,-,**,4.0,1.0,60563,11530,1.7,0.7,76105,26321,23.3,2.3,44792,6364,65.5,2.5,62008,4280,2.6,0.8,34815,11767,28.9,2.4,57891,8837,40.1,2.4,75008,4331,28.4,2.0,46114,4337,11777,465,67831,4040,42.5,2.8,59199,11902,57.5,2.8,70453,3601,77.2,2.7,74774,4806,17.0,2.6,38026,13222,5.8,1.5,57399,14509,4956,419,36146,4685,62.1,4.4,32747,5218,50.1,5.3,29121,4181,12.1,3.3,70583,19393,37.9,4.4,43723,9140,25.8,4.1,40471,11044,12.0,3.5,58079,15760,28.1,(X),(X),(X),26.9,(X),(X),(X),25.5,(X),(X),(X)
8600000US92027,92027,ZCTA5 92027,16137,396,56250,3382,80.0,1.9,55018,4107,2.9,1.0,47130,10516,1.5,0.8,32344,20844,5.9,1.1,107564,19080,0.3,0.3,183973,54042,6.6,1.2,53571,17854,2.8,0.8,55714,20899,39.1,1.9,46211,2371,49.9,2.1,61923,4160,2.7,0.9,52837,28307,37.2,2.4,53889,3805,41.4,2.4,67932,4680,18.7,1.6,40873,4404,12449,377,62935,2620,48.8,2.8,55823,5190,51.2,2.8,66345,4312,71.2,2.8,75066,6058,19.2,2.4,32099,2885,9.6,2.0,46773,9350,3688,356,33810,4142,53.3,5.4,27422,4826,39.4,5.6,22500,2968,13.9,4.6,45259,13621,46.7,5.4,42131,8027,28.7,5.1,35329,8938,18.1,4.4,70128,14845,35.9,(X),(X),(X),35.2,(X),(X),(X),31.0,(X),(X),(X)
