xYear,State,County,Zip,rundatetime,Rx_count_Pat,Rx_count_Pph,Rx_count_Dis,Pat_count,PillCount_Total_Pph,PillCount_Total_Dis,PillCount_Total_Pat,RxCount_Total_Pat,PillCount_Mean_Pat,PatCount_OpBenzo_Pat,MoEquiv_Total_Pph,Schedule2_Rx_Total_Pph,Schedule234Multi_Pat_Total_Pat,PillCount_Schedule234_Rx_Pph,RxCount_Schedule234_Rx_Pph,PillMean_Schedule234_Rx_Pph,PillCount_Schedule2_Rx_Pph,RxCount_Schedule2_Rx_Pph,PillMean_Schedule2_Rx_Pph,RegCount_Pph,RegCount_Dis,PatCount_MultiDisp,PatCount_MultiRxer,InqCount_Pph,InqCount_Dis,PphCount_RxBenzoOpioid,PatCount_Rx90MME,PatCount_Rx40Methadone,Population
2016,CA,Riverside,92505,01APR2018:11:21:17,16859,56825,39245,6330,3451546,3548686,857760,16115,53.2,1765,1505036,28184,169,118683,2175,54.6,3370050,51827,65,538,100,2,498,11259,15985,192,2322,46,"47,672"
2016,CA,Riverside,92506,01APR2018:11:21:17,16889,54310,18864,6333,3952185,1930474,1058186,16116,65.7,3047,2645387,29051,210,212397,3218,66,4124918,56987,72.4,228,32,2,562,75798,44148,114,2888,59,"44,001"
2016,CA,Riverside,92507,01APR2018:11:21:17,13834,11598,15445,6095,889964,1222272,853861,13379,63.8,756,378236,6633,192,54127,818,66.2,1012368,12858,78.7,113,43,3,473,8300,50676,29,394,2,"58,002"
2016,CA,Riverside,92508,01APR2018:11:21:17,9729,6018,10679,3952,379345,735574,646161,9421,68.6,411,223866,3062,100,24239,416,58.3,386541,5802,66.6,46,28,4,325,2418,7370,14,335,15,"35,000"
2016,CA,Riverside,92509,01APR2018:11:21:17,21636,2474,11940,8960,144584,790395,1360483,20968,64.9,134,56488,1049,220,4377,93,47.1,132476,2175,60.9,22,22,7,717,1746,8376,10,52,0,"75,196"
2016,CA,Riverside,92513,10SEP2017:10:31:20,239,0,0,86,0,0,18758,236,79.5,1,,0,2,0,0,,0,0,,2,0,0,5,51,0,0,0,0,
2016,CA,Riverside,92514,10SEP2017:10:31:20,85,0,0,21,0,0,5320,84,63.3,0,,0,0,0,0,,0,0,,1,0,0,5,0,0,0,0,0,
2016,CA,Riverside,92515,10SEP2017:10:31:20,21,1,0,11,20,0,1524,21,72.6,0,20,69,0,60,1,60,5466,132,41.4,0,0,0,0,0,0,0,0,0,
2016,CA,Riverside,92516,10SEP2017:10:31:20,140,0,0,42,0,0,12303,137,89.8,0,,4,1,0,0,,420,7,60,5,0,0,5,0,0,0,0,0,
2016,CA,Riverside,92517,10SEP2017:10:31:20,315,0,0,134,0,0,22982,314,73.2,0,,0,5,0,0,,0,0,,1,0,0,18,17,0,0,0,0,
2016,CA,Riverside,92518,01APR2018:11:21:17,1045,1491,901,357,114099,70142,42096,984,42.8,55,88533,580,4,2303,44,52.3,108934,1291,84.4,16,2,0,12,1037,10,5,93,1,"1,162"
2016,CA,Riverside,92519,10SEP2017:10:31:20,160,0,0,56,0,0,10367,159,65.2,0,,0,3,0,0,,0,0,,0,0,0,5,0,0,0,0,0,
2016,CA,Riverside,92521,10SEP2017:10:31:20,5,267,0,4,11211,0,490,5,98,21,7800,216,0,696,20,34.8,17453,393,44.4,19,1,0,1,364,0,3,27,0,
2016,CA,Riverside,92522,10SEP2017:10:31:20,15,0,0,6,0,0,792,15,52.8,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2016,CA,Riverside,92530,01APR2018:11:21:17,23846,6376,22370,8418,442520,1757406,1709562,23113,74,400,233803,2985,263,23106,441,52.4,409484,5893,69.5,35,28,3,692,6737,24544,16,295,6,"50,216"
2016,CA,Riverside,92531,10SEP2017:10:31:20,207,0,0,76,0,0,15318,190,80.6,0,,0,7,0,0,,0,0,,1,0,0,2,88,0,0,0,0,
2016,CA,Riverside,92532,01APR2018:11:21:17,6860,2261,8587,2773,110416,1126008,457388,6654,68.7,211,60847,1216,88,8575,167,51.3,114560,2289,50,15,15,7,237,5804,7105,7,128,4,"18,644"
2016,CA,Riverside,92536,01APR2018:11:21:17,2096,260,0,674,10075,0,163776,2036,80.4,10,11417,115,13,370,9,41.1,9895,254,39,1,0,1,57,0,0,1,30,0,"3,810"
2016,CA,Riverside,92539,01APR2018:11:21:17,2741,120,1742,861,4131,137646,209462,2663,78.7,20,5750,64,21,278,11,25.3,4033,107,37.7,2,2,0,101,0,5130,1,10,0,"4,734"
2016,CA,Riverside,92543,01APR2018:11:21:17,27512,45138,24438,8621,3330716,2460157,2070044,26783,77.3,3158,1827824,20883,294,146188,2547,57.4,3231671,41311,78.2,91,28,4,736,18567,16462,71,2112,103,"33,555"
2016,CA,Riverside,92544,01APR2018:11:21:17,29805,11852,18755,9307,1121155,2057694,2330757,28974,80.4,840,505004,5621,356,41986,551,76.2,1095346,11303,96.9,21,14,8,864,5210,6250,12,569,18,"44,734"
2016,CA,Riverside,92545,01APR2018:11:21:17,27325,9439,16571,9247,706545,1876066,2062193,26416,78.1,630,409414,4165,298,39153,545,71.8,661238,8126,81.4,27,16,5,750,9432,13950,14,488,23,"39,457"
2016,CA,Riverside,92546,10SEP2017:10:31:20,569,0,0,203,0,0,45342,548,82.7,10,,42,10,360,8,45,4230,81,52.2,4,0,0,13,32,0,0,0,0,
2016,CA,Riverside,92548,01APR2018:11:21:17,2850,0,0,1006,0,0,212402,2765,76.8,0,,0,21,0,0,,0,0,,1,0,2,95,0,0,0,0,0,"6,643"
2016,CA,Riverside,92549,01APR2018:11:21:17,2123,778,1718,671,76025,339928,196005,2075,94.5,123,26614,339,21,4994,65,76.8,71300,722,98.8,2,1,0,59,4150,106,3,49,1,"3,926"
2016,CA,Riverside,92551,01APR2018:11:21:17,7552,58,5893,3400,1203,395268,458766,7329,62.6,1,835,17,83,50,2,25,791,36,22,7,12,2,269,613,6215,0,1,0,"30,815"
2016,CA,Riverside,92552,10SEP2017:10:31:20,550,0,0,233,0,0,35468,534,66.4,0,,0,7,0,0,,0,0,,1,0,0,21,0,0,0,0,0,
2016,CA,Riverside,92553,01APR2018:11:21:17,20826,16021,21185,9090,1104991.5,1436701,1326634,20290,65.4,1090,646578,8867,270,77956,1387,56.2,1119446,16609,67.4,102,23,4,694,30519,18175,50,664,14,"73,722"
2016,CA,Riverside,92554,10SEP2017:10:31:20,75,33,0,37,1144,0,4036,75,53.8,1,719,12,4,0,0,,1064,31,34.3,0,0,0,3,0,0,0,2,0,
2016,CA,Riverside,92555,01APR2018:11:21:17,11027,13746,19227,4842,480414,1025901,696213,10576,65.8,387,303998,5613,148,13526,392,34.5,428187,11362,37.7,171,81,1,370,16316,13097,68,448,6,"39,076"
2016,CA,Riverside,92556,10SEP2017:10:31:20,208,0,0,95,0,0,16242,202,80.4,0,,0,4,0,0,,0,0,,0,0,0,2,0,0,0,0,0,
2016,CA,Riverside,92557,01APR2018:11:21:17,15517,2993,10479,6535,195812,842040,1033075,15092,68.5,159,104280,1293,204,9618,173,55.6,168413,2300,73.2,20,15,4,565,2007,5115,11,126,3,"50,320"
2016,CA,Riverside,92561,01APR2018:11:21:17,670,102,0,258,6550,0,55653,645,86.3,12,2986,90,12,510,10,51,6530,101,64.7,3,1,0,14,8,0,1,11,0,"1,661"
2016,CA,Riverside,92562,01APR2018:11:21:17,24586,42832,26473,9529,3200414,2359880,1630445,23535,69.3,2683,2324365,23760,344,158731,2276,69.7,3401498,45434,74.9,175,51,8,744,165322,21788,104,2777,167,"62,079"
2016,CA,Riverside,92563,01APR2018:11:21:17,19253,16845,15009,7748,1173513,1174196,1314268,18525,70.9,1054,679355,8308,251,57771,1068,54.1,1158722,15860,73.1,94,42,3,567,8594,13706,48,988,20,"53,892"
2016,CA,Riverside,92564,10SEP2017:10:31:20,210,0,0,89,0,0,14324,192,74.6,2,,0,4,0,0,,0,0,,0,0,0,7,0,0,0,0,0,
2016,CA,Riverside,92567,01APR2018:11:21:17,3227,0,0,1174,0,0,229355,3116,73.6,0,95,0,31,0,0,,0,0,,1,0,2,97,29,0,0,0,0,"9,459"
2016,CA,Riverside,92570,01APR2018:11:21:17,14771,800,1811,6235,28776,99476,955960,14380,66.5,52,19973,212,175,1503,39,38.5,23113,490,47.2,15,7,2,481,2550,3364,5,20,1,"53,697"
2016,CA,Riverside,92571,01APR2018:11:21:17,11863,2085,12968,5415,107354,670070,736359,11557,63.7,226,53867,639,139,12593,263,47.9,92046,1365,67.4,23,16,3,336,3117,10601,10,59,3,"52,516"
2016,CA,Riverside,92572,10SEP2017:10:31:20,379,0,0,142,0,0,25732,373,69,0,,0,4,0,0,,0,0,,0,2,0,18,0,0,0,0,0,
2016,CA,Riverside,92581,10SEP2017:10:31:20,452,0,0,189,0,0,27894,443,63,0,,0,8,0,0,,0,0,,0,0,0,12,0,0,0,0,0,
2016,CA,Riverside,92582,01APR2018:11:21:17,6330,10,5737,2313,216,456910,442516,6087,72.7,0,241,571,72,120,4,30,37567,1014,37,4,5,1,212,2,1404,0,0,0,"15,649"
2016,CA,Riverside,92583,01APR2018:11:21:17,15300,7123,17388,5236,469107,1513810,1181646,15265,77.4,611,297868,3697,158,46070,757,60.9,446768,6523,68.5,21,24,5,471,1309,14666,15,368,12,"30,236"
2016,CA,Riverside,92584,01APR2018:11:21:17,17894,5200,21541,6732,392773,2062371,1296276,17269,75.1,516,428261,2781,212,30533,472,64.7,408821,5551,73.6,23,22,3,550,11121,34471,10,542,3,"43,400"
2016,CA,Riverside,92585,01APR2018:11:21:17,7096,95,0,2795,3352,0,482634,6724,71.8,13,2003,33,93,482,8,60.3,1914,53,36.1,6,3,1,229,141,0,1,0,0,"17,797"
2016,CA,Riverside,92586,01APR2018:11:21:17,17731,11162,12564,5550,954569,965158,1403936,16925,83,898,386488,5855,160,36958,509,72.6,952578,11180,85.2,36,15,3,559,11226,34610,26,451,10,"19,815"
2016,CA,Riverside,92587,01APR2018:11:21:17,7189,657,0,2682,30381,0,521722,6902,75.6,39,18995,241,89,597,12,49.8,27599,567,48.7,4,0,0,237,87,0,1,41,0,"16,675"
2016,CA,Riverside,92589,10SEP2017:10:31:20,476,1,3404,171,12,548040,35365,462,76.5,1,,0,7,0,0,,12,1,12,0,0,0,8,0,0,1,0,0,
2016,CA,Riverside,92590,01APR2018:11:21:17,1428,21871,9591,575,1831298,719053,107974,1380,78.2,1470,1176702,12922,14,105955,1481,71.5,1964364,24368,80.6,82,8,0,45,21621,836,48,1431,48,"3,660"
2016,CA,Riverside,92591,01APR2018:11:21:17,13548,10427,18005,5391,679318,1821626,900109,13068,68.9,741,534584,5575,191,57248,833,68.7,689311,10538,65.4,71,44,1,421,2887,26838,32,730,16,"38,272"
2016,CA,Riverside,92592,01APR2018:11:21:17,23069,11651,16790,9352,695340,1252903,1545098,22415,68.9,950,443262,5748,321,45857,788,58.2,745678,11974,62.3,112,46,7,714,21113,16030,48,690,11,"72,492"
2016,CA,Riverside,92593,10SEP2017:10:31:20,251,0,0,125,0,0,14161,248,57.1,0,,0,9,0,0,,0,0,,2,0,0,6,452,0,0,0,0,
2016,CA,Riverside,92595,01APR2018:11:21:17,13663,17016,22270,4956,990292,1583637,985826,13205,74.7,865,437301,8719,153,43790,779,56.2,1002003,16802,59.6,81,25,4,440,8435,7698,55,736,28,"29,851"
2016,CA,Riverside,92596,01APR2018:11:21:17,8004,64,4794,3300,1518,302929,530653,7711,68.8,4,3246,28,106,84,3,28,993,38,26.1,4,7,1,230,100,834,1,8,2,"23,172"
2016,CA,Riverside,92599,10SEP2017:10:31:20,1,0,0,1,0,0,15,1,15,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2016,CA,Orange,92602,01APR2018:11:21:17,3692,4803,2607,1880,109996,176868,196355,3514,55.9,337,244237,2368,75,6533,151,43.3,108246,3627,29.8,39,44,1,124,1937,4890,9,432,46,"22,871"
2016,CA,Orange,92603,01APR2018:11:21:17,3225,895,1466,1561,27480,72711,165866,3072,54,87,21052,843,59,2490,58,42.9,59184,1573,37.6,53,26,2,106,86,1736,3,73,1,"20,184"
2016,CA,Orange,92604,01APR2018:11:21:17,6781,32375,19043,2974,2144855,1191653,388414,6386,60.8,2226,1372611,18618,123,137702,2089,65.9,2239071,31298,71.5,178,46,2,237,30156,7015,78,2322,119,"26,853"
2016,CA,Orange,92605,10SEP2017:10:31:20,143,198,0,58,2773,0,8974,144,62.3,27,5724,112,4,361,21,17.2,2448,185,13.2,0,0,0,2,0,0,1,17,0,
2016,CA,Orange,92606,01APR2018:11:21:17,3829,3519,2972,1775,127015,216739,223970,3681,60.8,240,98203,1661,69,9356,222,42.1,151356,3837,39.4,42,36,2,150,11284,10722,21,185,0,"21,495"
2016,CA,Orange,92607,10SEP2017:10:31:20,123,0,0,60,0,0,7225,121,59.7,0,,0,2,0,0,,0,0,,2,1,0,4,0,0,0,0,0,
2016,CA,Orange,92609,10SEP2017:10:31:20,101,0,0,44,0,0,6013,98,61.4,0,,0,0,0,0,,0,0,,0,0,0,4,0,0,0,0,0,
2016,CA,Orange,92610,01APR2018:11:21:17,2446,4549,8981,1113,250799,600558,137635,2245,61.3,225,188210,2182,34,7145,166,43,253668,4279,59.3,27,19,1,86,3708,3245,13,240,9,"11,248"
2016,CA,Orange,92612,01APR2018:11:21:17,6127,2096,3271,2673,134147,173848,341006,5769,59.1,262,80000,3772,88,16894,286,59.1,369590,7404,49.9,71,39,3,189,3772,11968,14,132,11,"27,522"
2016,CA,Orange,92614,01APR2018:11:21:17,4846,1388,5196,2202,54054,201514,256368,4596,55.8,342,106697,2292,88,13697,293,46.7,172414,3736,46.1,56,104,3,194,2487,15223,11,186,3,"24,748"
2016,CA,Orange,92615,10SEP2017:10:31:20,196,80,0,84,2134,0,12429,191,65.1,8,2023,44,4,106,4,26.5,2114,76,27.8,0,0,0,5,0,0,1,9,1,
2016,CA,Orange,92616,10SEP2017:10:31:20,62,2260,0,40,99199,0,2828,60,47.1,142,94555,1370,1,4803,122,39.4,115835,2601,44.5,3,0,0,2,5722,0,3,191,3,
2016,CA,Orange,92617,01APR2018:11:21:17,947,91,0,462,1085,0,44892,918,48.9,7,5756,113,9,1281,26,49.3,7205,181,39.8,13,1,2,25,320,3,0,3,0,"14,044"
2016,CA,Orange,92618,01APR2018:11:21:17,5512,48721,20200,2741,3006784,991790,298663,5309,56.3,2957,2808746,27643,90,262470,4011,65.4,3371661,51481,65.5,437,118,2,180,131823,48981,198,4182,103,"16,366"
2016,CA,Orange,92619,10SEP2017:10:31:20,229,82,0,110,2530,0,13988,225,62.2,1,1933,129,4,20,1,20,8110,265,30.6,4,1,0,6,139,0,0,4,0,
2016,CA,Orange,92620,01APR2018:11:21:17,8569,3700,4935,4040,109618,269683,468750,8120,57.7,210,72178,1858,127,5580,156,35.8,115044,3182,36.2,74,75,2,226,1442,22250,13,119,5,"38,486"
2016,CA,Orange,92623,10SEP2017:10:31:20,141,446,0,73,22724,0,7188,135,53.2,27,69719,230,2,1730,19,91.1,23114,279,82.8,2,1,0,4,7,0,1,63,5,
2016,CA,Orange,92624,01APR2018:11:21:17,3224,3,0,1279,52,0,187054,2980,62.8,14,2235,211,38,390,10,39,19615,379,51.8,3,0,2,96,0,0,0,10,0,"7,248"
2016,CA,Orange,92625,01APR2018:11:21:17,3316,713,1486,1595,19069,103888,174209,3085,56.5,50,18356,365,83,1797,44,40.8,21040,728,28.9,46,10,1,99,1383,1689,8,12,0,"12,478"
2016,CA,Orange,92626,01APR2018:11:21:17,15250,4704,22164,6265,177076,1462388,870340,14033,62,945,362923,6296,261,45146,1005,44.9,521177,11946,43.6,148,131,7,462,15087,21445,47,595,5,"49,341"
2016,CA,Orange,92627,01APR2018:11:21:17,19178,4756,15526,7501,216378,1158714,1048156,17909,58.5,628,189472,4252,262,29210.875,578,50.5,379656,8033,47.3,90,43,3,554,38449,77375,29,296,3,"61,510"
2016,CA,Orange,92628,10SEP2017:10:31:20,177,0,0,83,0,0,8997,175,51.4,0,,0,5,0,0,,0,0,,2,0,0,4,0,0,0,0,0,
2016,CA,Orange,92629,01APR2018:11:21:17,10096,2443,9457,4009,163005,732873,645571,9704,66.5,367,145324,2405,207,31405,504,62.3,286534,4498,63.7,53,19,5,344,385,5072,17,206,5,"25,756"
2016,CA,Orange,92630,01APR2018:11:21:17,20315,5510,12917,8128,173733,991966,1206020,19098,63.1,571,261854,2935,285,24635,570,43.2,182071,5222,34.9,81,43,9,651,39847,10348,24,378,3,"59,182"
2016,CA,Orange,92637,01APR2018:11:21:17,11319,8256,6551,3849,539336,605571,659572,10293,64.1,419,418273,4206,119,27491,440,62.5,542156,7990,67.9,30,10,0,306,520,3312,12,577,15,"16,012"
2016,CA,Orange,92646,01APR2018:11:21:17,21208,6875,18011,8069,369847,1333922,1358491,20220,67.2,604,222950,4226,280,28184,543,51.9,466484,8540,54.6,80,76,3,767,61204,35810,32,276,5,"55,224"
2016,CA,Orange,92647,01APR2018:11:21:17,21137,15346,16465,8077,753282,1220562,1331422,20368,65.4,1383,508582,8858,296,68910,1370,50.3,897978,18238,49.2,133,57,4,731,15909,28838,63,724,49,"57,245"
2016,CA,Orange,92648,01APR2018:11:21:17,19203,22650,28456,7193,1392998,1933545,1139666,18190,62.7,1320,812491,11927,276,71981,1237,58.2,1499700,23693,63.3,184,88,3,626,19793,38184,80,1057,25,"45,317"
2016,CA,Orange,92649,01APR2018:11:21:17,13808,3403,12785,5229,179550,918437,905044,13321,67.9,344,154861,3965,179,15290,332,46.1,344763,7281,47.4,62,40,1,567,3611,10888,18,284,8,"32,463"
2016,CA,Orange,92650,10SEP2017:10:31:20,42,0,0,20,0,0,2846,41,69.4,0,,0,3,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2016,CA,Orange,92651,01APR2018:11:21:17,7821,6348,5913,3370,254053,397948,473048,7391,64,697,265825,4353,175,26980,639,42.2,366505,8581,42.7,109,23,1,296,2638,1645,38,522,8,"23,881"
2016,CA,Orange,92652,10SEP2017:10:31:20,326,1,0,112,20,0,22754,309,73.6,0,,1,8,0,0,,20,1,20,0,0,0,16,0,0,0,0,0,
2016,CA,Orange,92653,01APR2018:11:21:17,10568,52330,15112,4289,3491354.5,1183766,640271,9836,65.1,4005,2507289,29995,169,247557,3784,65.4,3881917,56416,68.8,314,51,4,329,85799,13063,137,3730,174,"29,291"
2016,CA,Orange,92654,10SEP2017:10:31:20,170,12,0,74,332,0,14071,166,84.8,2,734,6,6,0,0,,332,12,27.7,2,2,0,5,0,9930,1,4,0,
2016,CA,Orange,92655,01APR2018:11:21:17,2159,8,0,870,156,0,135223,2083,64.9,0,114,4,31,0,0,,100,5,20,1,4,0,76,0,7244,0,0,0,"8,337"
2016,CA,Orange,92656,01APR2018:11:21:17,13470,6340,10066,5607,379126,655573,776117,12795,60.7,605,199628,5538,222,41484,735,56.4,783607,11062,70.8,94,36,8,484,8333,5197,37,312,6,"49,046"
2016,CA,Orange,92657,01APR2018:11:21:17,1955,1492,622,1052,67981,23257,97608,1853,52.7,68,39779,610,64,2303,60,38.4,62862,1125,55.9,32,14,3,59,59,3441,3,85,0,"9,741"
2016,CA,Orange,92658,10SEP2017:10:31:20,342,2653,0,160,71460,0,20169,337,59.8,193,66353,1316,6,2660,105,25.3,69567,2499,27.8,66,8,0,17,2327,172,11,179,1,
2016,CA,Orange,92659,10SEP2017:10:31:20,172,6,0,93,97,0,9092,167,54.4,1,135,6,4,0,0,,97,4,24.3,3,1,0,3,0,0,0,0,0,
2016,CA,Orange,92660,01APR2018:11:21:17,9920,38837,16921,4581,2141104,1167519,551371,9321,59.2,3285,1650152,33761,222,212823,4006,53.1,3494360,65862,53.1,387,59,2,311,46222,57014,179,2674,26,"34,797"
2016,CA,Orange,92661,01APR2018:11:21:17,1158,6,213,535,960,15622,59397,1077,55.2,0,325,3,23,0,0,,960,6,160,1,1,0,44,0,110,0,1,0,"3,744"
2016,CA,Orange,92662,01APR2018:11:21:17,840,51,0,360,986,0,50339,765,65.8,3,1069,16,19,15,1,15,378,25,15.1,2,0,0,27,153,0,1,3,0,"2,756"
2016,CA,Orange,92663,01APR2018:11:21:17,10154,27977,5200,3712,1442852,375134,551649,9541,57.8,2316,1455924,15853,176,157300,2906,54.1,1637048,30258,54.1,340,27,1,266,17413,40165,141,2251,68,"21,649"
2016,CA,Orange,92672,01APR2018:11:21:17,13179,1552,8832,5054,61415,679841,810678,12365,65.6,258,88645,1845,224,15395,361,42.6,157184,3603,43.6,44,15,4,377,1732,12200,14,139,1,"34,464"
2016,CA,Orange,92673,01APR2018:11:21:17,8357,11483,12682,3568,671846.5,819563,498794,7918,63,912,545527,6560,187,53828,839,64.2,738508,11600,63.7,91,41,3,251,6523,6308,41,724,41,"29,309"
2016,CA,Orange,92674,10SEP2017:10:31:20,229,1,0,82,30,0,17678,224,78.9,0,5,0,6,0,0,,0,0,,0,0,0,9,0,0,0,0,0,
2016,CA,Orange,92675,01APR2018:11:21:17,12101,9532,10098,4869,515359,625790,724637,11338,63.9,728,412786,5906,184,36190,691,52.4,625464,11085,56.4,85,34,2,322,11186,33637,50,642,15,"34,731"
2016,CA,Orange,92676,01APR2018:11:21:17,976,0,0,317,0,0,69431,916,75.8,0,,0,15,0,0,,0,0,,0,0,1,26,0,0,0,0,0,"1,945"
2016,CA,Orange,92677,01APR2018:11:21:17,19838,5486,19477,8286,188091,1356814,1191000,18735,63.6,759,163360,8679,370,33286,759,43.9,729794,16357,44.6,133,98,10,757,7929,32071,36,302,6,"63,297"
2016,CA,Orange,92678,01APR2018:11:21:17,260,4,0,108,320,0,15810,242,65.3,1,1343,0,9,0,0,,320,4,80,0,0,0,5,0,0,0,1,0,494
2016,CA,Orange,92679,01APR2018:11:21:17,8341,1203,1598,3574,48639,92367,501194,7908,63.4,79,28845,554,167,1972,57,34.6,49008,1144,42.8,21,20,1,274,86,914,8,58,0,"32,611"
2016,CA,Orange,92683,01APR2018:11:21:17,23517,24093,21200,9968,1376694,1483858,1422653,22516,63.2,1483,1065225,9747,271,78671,1343,58.6,1261378,19482,64.7,149,174,7,695,68633,69648,70,1357,226,"89,747"
2016,CA,Orange,92684,10SEP2017:10:31:20,176,0,0,58,0,0,13556,177,76.6,0,,0,1,0,0,,0,0,,1,0,0,9,0,0,0,0,0,
2016,CA,Orange,92685,10SEP2017:10:31:20,222,1,0,76,0,0,16326,206,79.3,0,,1,2,0,0,,60,2,30,1,1,0,10,0,1144,0,0,0,
2016,CA,Orange,92688,01APR2018:11:21:17,12340,1868,9232,5205,75285,858198,762119,11785,64.7,258,71453,1979,170,10474,226,46.3,145663,3676,39.6,41,28,4,399,2063,25144,14,96,0,"43,792"
2016,CA,Orange,92690,10SEP2017:10:31:20,319,560,0,110,25126,0,21501,309,69.6,16,11084,190,9,386,12,32.2,21668,326,66.5,3,2,0,11,9,7,3,18,0,
2016,CA,Orange,92691,01APR2018:11:21:17,18299,47822,30072,6907,2608183,2344045,1107613,16736,66.2,3751,2417128,27759,270,249239,4745,52.5,3035709,53345,56.9,377,85,5,563,105770,14173,194,3476,40,"47,582"
2016,CA,Orange,92692,01APR2018:11:21:17,15131,1526,12463,6167,48791,872488,919842,14316,64.3,79,60574,638,245,3630,71,51.1,47695,1390,34.3,25,39,7,520,4429,7059,6,102,3,"47,222"
2016,CA,Orange,92693,10SEP2017:10:31:20,125,0,0,54,0,0,8203,124,66.2,0,,0,2,0,0,,0,0,,1,1,0,2,7,0,0,0,0,
2016,CA,Orange,92694,01APR2018:11:21:17,5508,2571,7635,2704,81362,572676,294348,5271,55.8,251,119868,2078,111,7072,161,43.9,127723,3428,37.3,46,19,0,215,3068,686,16,147,2,"21,944"
2016,CA,Orange,92697,10SEP2017:10:31:20,17,1036,69,14,74021,1741,454,16,28.4,109,45564,588,1,8445,83,101.7,79939,1059,75.5,80,2,0,0,2044,0,9,100,22,
2016,CA,Orange,92698,10SEP2017:10:31:20,3,0,0,2,0,0,130,3,43.3,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2016,CA,Orange,92701,01APR2018:11:21:17,8517,6726,7241,4367,454125,451513,453801,8262,54.9,719,481162,4848,87,35879,599,59.9,615458,9555,64.4,114,22,1,226,43200,13921,33,555,16,"53,908"
2016,CA,Orange,92702,10SEP2017:10:31:20,254,1,0,115,28,0,15956,250,63.8,0,25,3,5,0,0,,31,3,10.3,1,0,0,10,0,0,0,0,0,
2016,CA,Orange,92703,01APR2018:11:21:17,10121,1634,2813,5118,76487,148500,555889,9735,57.1,125,39348,505,100,4117,85,48.4,54517,943,57.8,35,21,1,236,3507,2357,10,34,0,"65,445"
2016,CA,Orange,92704,01APR2018:11:21:17,14318,22998,22940,7346,1138276.5,1382192,770017,13819,55.7,1557,939814,12205,180,57322,1202,47.7,1295787,21716,59.7,162,83,2,374,15781,32897,82,1572,41,"88,123"
2016,CA,Orange,92705,01APR2018:11:21:17,14146,49173,18169,5686,3990329,1658543,825317,13034,63.3,2761,2687693,30721,160,213684,2846,75.1,4788323,59930,79.9,360,57,4,430,164307,46686,112,3293,109,"44,706"
2016,CA,Orange,92706,01APR2018:11:21:17,8707,3595,4312,3818,259225,227322,466730,8151,57.3,172,205865,1791,83,15999,224,71.4,261836,3525,74.3,45,17,0,255,2003,3274,15,185,33,"36,457"
2016,CA,Orange,92707,01APR2018:11:21:17,10972,2121,4069,5538,58256,210550,552376,10583,52.2,94,42717,878,108,3017,67,45,51763,1897,27.3,23,14,2,279,153,17483,9,53,0,"59,492"
2016,CA,Orange,92708,01APR2018:11:21:17,18673,59791,21083,7413,3850538,1589835,1120459,17457,64.2,3766,2580778,30539,211,220650,3514,62.8,3870231,58096,66.6,409,196,3,527,154138,71609,191,3502,210,"56,004"
2016,CA,Orange,92711,10SEP2017:10:31:20,174,60,0,71,1496,0,11444,167,68.5,8,1111,34,2,320,10,32,1426,55,25.9,0,0,0,6,0,0,1,6,0,
2016,CA,Orange,92712,10SEP2017:10:31:20,3,0,0,2,0,0,60,3,20,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2016,CA,Orange,92728,10SEP2017:10:31:20,137,8,0,71,163,0,8323,135,61.7,1,102,3,13,0,0,,163,8,20.4,2,1,0,3,0,0,0,1,0,
2016,CA,Orange,92735,10SEP2017:10:31:20,40,0,0,17,0,0,2503,40,62.6,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2016,CA,Orange,92780,01APR2018:11:21:17,13851,21296,17600,5699,1145917,1115467,818133,13095,62.5,1548,1114825,14478,152,91906,1594,57.7,1612836,26708,60.4,207,41,2,435,20616,22441,81,1645,37,"57,741"
2016,CA,Orange,92781,10SEP2017:10:31:20,267,0,0,98,0,0,15294,232,65.9,0,,29,4,0,0,,2302,56,41.1,1,0,0,5,0,0,0,0,0,
2016,CA,Orange,92782,01APR2018:11:21:17,4753,1600,4092,2281,42795,265332,286866,4551,63,117,62152,951,83,7123,162,44,55749,1796,31,39,55,3,179,1518,60646,8,82,3,"23,032"
2016,CA,Orange,92799,10SEP2017:10:31:20,142,0,0,67,0,0,7826,142,55.1,0,,0,1,0,0,,0,0,,2,0,0,8,7,0,0,0,0,
2016,CA,Orange,92801,01APR2018:11:21:17,16564,33994,18025,6789,2084050.5,1397427,1047081,15796,66.3,2258,1098301,16732,184,106536,1804,59.1,2237880,32045,69.8,241,69,4,481,28485,31655,131,1498,73,"62,068"
2016,CA,Orange,92802,01APR2018:11:21:17,11015,1442,3997,4570,75342,318423,598106,10425,57.4,109,40798,697,109,4373,100,43.7,86776,1464,59.3,12,21,2,315,1765,10710,4,46,5,"42,709"
